Id,Name,Team,Nationality,Position,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Body type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
259173,Víctor Chust,Cádiz CF,Spain,CB,67,78,2100000,24000,21,Spain Primera Division,Right,Low/Medium,Normal (170-185),,28,19,62,55,29,18,25,26,23,48,63,72,45,63,58,31,75,54,72,20,62,69,21,28,35,48,68,73,70,7,9,6,14,11
258922,Marvin,Real Madrid CF,Spain,"RW, RM, RB",67,79,2500000,30000,21,Spain Primera Division,Right,High/Low,Normal (170-185),5600000,68,66,42,61,40,70,44,42,46,69,79,83,70,52,69,56,51,50,53,57,30,14,62,66,59,59,12,21,22,13,6,13,12,15
253416,Raúl García,Real Betis Balompié,Spain,ST,67,81,2500000,6000,20,Spain Primera Division,Right,High/Low,Lean (185+),6800000,32,72,69,62,55,67,40,39,49,67,64,68,52,51,50,71,55,33,66,58,60,15,69,50,50,54,19,17,28,12,15,13,6,6
238446,Tachi,Deportivo Alavés,Spain,"CB, RB",67,76,2100000,6000,23,Spain Primera Division,Right,Low/Medium,Normal (170-185),5000000,33,26,75,68,32,40,30,28,41,61,47,60,32,60,55,41,68,34,65,25,66,64,23,31,30,52,63,71,70,11,12,13,15,8
250858,P. Ciss,Rayo Vallecano,Senegal,"CDM, CM",70,73,1800000,10000,27,Spain Primera Division,Right,Low/High,Lean (185+),4100000,48,45,74,66,32,48,33,30,62,62,67,65,58,69,59,70,83,89,81,51,78,70,60,60,40,55,67,71,68,13,5,11,14,13
232207,I. Šaponji?,Atlético de Madrid,Serbia,ST,71,78,3800000,27000,23,Spain Primera Division,Right,Medium/Low,Normal (185+),8600000,30,73,71,60,59,63,64,28,46,70,69,72,65,70,44,75,71,58,77,68,47,31,73,46,65,66,18,33,24,14,11,6,10,8
219688,Marcos Mauro,Cádiz CF,Argentina,CB,72,72,1900000,19000,30,Spain Primera Division,Right,High/Low,Normal (185+),4200000,45,39,77,73,37,51,36,39,62,64,54,56,32,64,55,50,70,66,76,45,70,68,35,36,38,52,73,76,73,16,11,9,11,12
215565,M. Miazga,Deportivo Alavés,United States,CB,72,75,2800000,51000,25,Spain Primera Division,Right,Low/Medium,Normal (185+),,25,18,73,67,34,51,27,21,62,66,53,50,57,70,42,35,63,71,83,32,75,75,27,32,31,71,72,72,70,10,7,14,7,15
204830,Vadillo,RCD Espanyol de Barcelona,Spain,"LM, RM",72,72,2600000,14000,26,Spain Primera Division,Right,Medium/Low,Lean (170-185),5500000,70,66,55,66,50,76,67,70,61,75,84,83,84,67,71,76,69,63,50,67,55,39,68,68,70,67,35,26,25,6,7,13,10,7
259377,Yeremy Pino,Villarreal CF,Spain,"RM, LM, ST",73,84,6500000,8000,18,Spain Primera Division,Right,High/Low,Lean (170-185),15000000,69,70,46,72,62,75,67,60,68,73,73,70,73,68,77,63,38,70,32,64,51,29,70,74,47,56,31,28,28,9,7,14,6,9
246352,Hugo Guillamón,Valencia CF,Spain,"CB, CDM, CM",73,82,6500000,17000,21,Spain Primera Division,Right,Low/Medium,Lean (170-185),15000000,49,29,73,76,35,53,48,33,70,70,63,59,57,72,67,49,76,69,66,35,70,74,30,62,62,58,76,75,74,13,11,13,13,13
243976,Catena,Rayo Vallecano,Spain,CB,73,76,3500000,15000,26,Spain Primera Division,Right,Low/High,Lean (185+),8000000,39,38,74,66,29,35,42,31,65,63,67,69,58,69,54,50,77,80,78,32,74,72,33,49,44,65,75,75,74,9,9,14,8,11
236331,E. Cabaco,Getafe CF,Uruguay,CB,73,78,4000000,20000,26,Spain Primera Division,Right,Low/High,Normal (185+),8700000,38,42,73,59,36,46,36,27,61,61,54,54,60,69,52,52,78,67,76,34,87,73,28,39,32,66,76,74,75,11,7,13,14,6
228805,Raillo,RCD Mallorca,Spain,CB,73,73,2500000,20000,29,Spain Primera Division,Right,Low/High,Lean (185+),5500000,29,25,78,73,37,52,42,36,60,61,55,58,33,65,52,54,80,90,70,39,85,73,51,46,43,66,73,74,70,10,15,15,15,14
209547,S. Mitrovi?,Getafe CF,Serbia,CB,73,73,2100000,20000,31,Spain Primera Division,Right,Low/High,Normal (185+),4400000,38,22,75,63,28,51,29,33,65,61,33,33,35,72,38,59,74,75,85,38,82,73,31,43,35,70,75,75,68,9,8,8,15,16
166074,Bebé,Rayo Vallecano,Portugal,"LM, RM",73,73,2900000,16000,30,Spain Primera Division,Right,Medium/Low,Normal (185+),6400000,69,77,57,69,69,74,67,75,68,69,73,89,69,65,60,89,75,77,91,77,75,33,72,71,65,71,62,28,20,15,7,8,7,11
231640,Ontiveros,CA Osasuna,Spain,"LM, LW",74,80,6500000,23000,23,Spain Primera Division,Right,High/Low,Normal (170-185),,74,70,32,72,59,77,78,79,70,76,77,77,76,66,85,82,34,73,51,80,43,36,69,68,68,72,41,32,27,6,8,6,11,12
231361,J. Gnagnon,Sevilla FC,France,CB,74,79,6000000,17000,24,Spain Primera Division,Right,Low/High,Stocky (170-185),13100000,45,28,73,67,32,58,39,38,71,68,49,51,37,68,46,67,78,60,91,35,75,75,44,47,52,72,73,74,71,11,6,14,9,6
222041,L. Boyé,Elche CF,Argentina,"ST, LW, CAM",74,79,6500000,19000,25,Spain Primera Division,Right,High/Low,Normal (170-185),14100000,60,74,72,63,65,81,65,36,57,78,72,73,71,71,68,73,75,68,85,68,78,50,73,67,66,67,43,45,38,14,7,11,15,7
208620,Omar Mascarell,Elche CF,Spain,"CDM, CM",74,74,3700000,17000,28,Spain Primera Division,Right,Low/Medium,Lean (170-185),7800000,50,53,56,74,54,71,61,65,78,75,63,55,75,75,72,72,74,77,71,66,66,74,61,67,63,69,72,72,67,6,7,9,10,11
205495,A. Lozano,Cádiz CF,Honduras,"ST, LM",74,74,4300000,28000,28,Spain Primera Division,Right,Medium/Low,Normal (185+),9500000,56,74,74,68,64,69,57,28,58,69,78,78,71,71,61,76,78,67,83,75,65,18,75,75,68,71,33,40,35,6,6,11,13,8
252084,Marcos André,Valencia CF,Brazil,"ST, LW, CAM",75,81,9000000,29000,24,Spain Primera Division,Right,High/Low,Normal (170-185),20700000,51,80,74,69,69,73,50,45,57,74,78,74,73,58,69,79,79,68,79,77,62,33,77,55,61,65,33,36,31,6,14,11,8,12
225161,Vallejo,Real Madrid CF,Spain,CB,75,79,7000000,82000,24,Spain Primera Division,Right,Low/High,Lean (170-185),14900000,41,44,74,71,36,57,29,31,72,69,66,70,68,77,66,49,77,48,72,31,81,77,34,49,45,75,78,75,74,10,13,15,13,6
214639,Postigo,Levante Unión Deportiva,Spain,CB,75,75,3600000,23000,32,Spain Primera Division,Right,Low/Medium,Stocky (185+),7600000,42,44,70,66,36,51,30,26,67,67,55,77,57,68,51,56,72,59,82,34,75,75,30,48,45,72,80,76,73,13,13,7,7,10
211382,I. Amadou,Sevilla FC,France,"CDM, CB, CM",75,76,5500000,23000,28,Spain Primera Division,Right,Low/High,Normal (170-185),12000000,56,45,65,74,52,72,61,32,70,72,59,68,64,75,65,75,82,79,80,62,80,75,52,65,51,67,71,76,70,6,7,11,14,14
191135,L. Júnior,RCD Mallorca,Côte d'Ivoire,"LM, RM",75,75,5500000,24000,30,Spain Primera Division,Right,Medium/Low,Lean (170-185),12100000,69,73,54,66,61,78,50,47,57,74,88,86,76,67,60,79,88,80,79,62,38,29,79,66,70,59,58,13,11,7,16,12,11,7
251804,S. Dest,FC Barcelona,United States,"RB, RM",76,85,15500000,67000,20,Spain Primera Division,Right,High/Low,Normal (170-185),34900000,73,58,58,77,44,83,72,38,67,77,89,86,88,76,76,65,56,80,60,62,68,68,75,72,39,73,67,70,69,11,10,10,15,15
199561,Nolito,RC Celta de Vigo,Spain,"LM, LW, CM",76,76,3500000,23000,34,Spain Primera Division,Right,High/Low,Normal (170-185),7400000,76,77,56,79,65,77,83,76,69,78,69,59,78,79,73,74,61,54,62,76,73,50,78,79,74,77,49,39,27,10,15,12,8,8
193116,M. Gonalons,Granada CF,France,"CDM, CM",76,76,5000000,21000,32,Spain Primera Division,Right,Low/Medium,Lean (185+),10500000,61,55,69,79,60,66,57,57,75,74,55,40,55,75,60,73,77,63,72,60,81,77,60,74,68,73,73,78,75,11,11,11,8,5
192041,N. Araújo,RC Celta de Vigo,Mexico,CB,76,76,6500000,22000,29,Spain Primera Division,Right,Low/Medium,Normal (185+),13700000,32,34,77,72,36,53,44,45,66,69,63,69,41,71,60,57,66,69,88,39,65,76,30,43,54,71,79,78,76,7,8,13,6,9
215057,I. Marcone,Elche CF,Argentina,"CDM, CM",77,77,7500000,20000,31,Spain Primera Division,Right,Low/High,Normal (170-185),15800000,58,58,66,78,49,71,59,60,77,77,54,42,58,74,61,73,54,82,81,69,80,75,68,74,59,77,73,75,72,16,11,12,16,10
212623,Santi Mina,RC Celta de Vigo,Spain,"ST, RW",77,81,15000000,25000,25,Spain Primera Division,Right,High/Low,Lean (170-185),32600000,73,79,76,71,74,77,69,55,65,78,72,78,75,77,70,78,81,73,71,72,69,55,81,68,67,69,39,46,49,9,8,14,8,15
207664,C. Bacca,Granada CF,Colombia,ST,77,77,5000000,26000,34,Spain Primera Division,Right,Medium/Low,Stocky (170-185),10500000,60,78,75,68,77,76,69,58,55,77,69,65,67,76,71,78,72,56,72,60,58,34,83,68,80,76,40,16,14,12,12,8,5,8
195093,Willian José,Real Betis Balompié,Brazil,ST,77,77,10500000,35000,29,Spain Primera Division,Right,Medium/Low,Normal (185+),,54,78,80,75,73,75,68,60,50,79,59,65,65,78,38,82,79,68,88,74,75,35,80,76,76,77,40,32,30,15,14,16,15,8
146758,Soldado,Levante Unión Deportiva,Spain,ST,77,77,3600000,23000,36,Spain Primera Division,Right,High/Low,Normal (170-185),7600000,66,82,78,79,80,73,70,66,58,82,54,52,62,79,59,78,75,49,72,74,83,41,84,74,79,76,38,41,40,13,13,14,9,6
216194,Dani García,Athletic Club de Bilbao,Spain,CM,78,78,11500000,29000,31,Spain Primera Division,Right,Low/High,Normal (170-185),24200000,55,69,46,79,52,72,61,57,80,80,44,38,66,79,75,72,65,92,80,73,82,82,73,71,58,71,78,85,78,6,14,14,6,11
203747,Héctor Bellerín,Real Betis Balompié,Spain,"RB, RWB",78,81,17000000,69000,26,Spain Primera Division,Right,High/Low,Lean (170-185),,74,52,60,76,41,77,63,50,59,77,82,84,78,76,77,52,64,75,58,43,72,76,67,66,62,70,74,74,76,8,14,14,13,12
191180,J. Pastore,Elche CF,Argentina,"CAM, CM",78,78,11000000,23000,32,Spain Primera Division,Right,High/Low,Lean (185+),23100000,67,70,49,88,78,76,79,69,76,88,66,62,77,59,75,78,48,33,54,74,62,64,72,84,68,69,45,51,51,14,9,6,10,12
240243,Matheus Cunha,Atlético de Madrid,Brazil,"CAM, LM, ST",79,86,35500000,48000,22,Spain Primera Division,Right,Medium/Low,Lean (170-185),79900000,75,78,64,76,75,86,77,64,67,83,84,86,85,78,78,77,74,75,66,79,67,20,79,75,74,82,29,28,32,8,7,13,13,11
226221,Aritz Elustondo,Real Sociedad,Spain,"CB, RB",79,81,18500000,34000,27,Spain Primera Division,Right,Low/High,Normal (170-185),40200000,72,26,82,77,30,48,53,41,55,76,63,68,59,76,57,39,78,74,77,40,80,77,36,32,43,68,76,81,82,7,10,12,15,8
211241,Rubén Peña,Villarreal CF,Spain,"RB, RM, LB",79,79,15500000,35000,29,Spain Primera Division,Right,High/Low,Normal (170-),32600000,79,69,75,78,66,77,59,56,66,80,77,82,78,78,79,75,67,76,66,66,63,72,77,65,64,72,72,78,79,7,11,10,16,10
193198,N. Gudelj,Sevilla FC,Serbia,"CDM, CM, CB",79,79,15000000,30000,29,Spain Primera Division,Right,Low/Medium,Normal (185+),31500000,74,58,69,84,69,66,80,79,77,79,58,61,60,75,53,85,67,84,85,81,83,78,65,74,74,80,74,76,71,8,11,8,14,12
239207,M. Gómez,Valencia CF,Uruguay,ST,80,85,32000000,40000,24,Spain Primera Division,Right,High/Low,Stocky (185+),69600000,59,84,87,73,75,72,75,57,64,77,66,66,67,80,57,81,83,79,87,74,74,21,87,70,72,82,35,20,23,7,8,13,12,6
224411,Gonçalo Guedes,Valencia CF,Portugal,"LM, ST, CF",81,86,39000000,39000,24,Spain Primera Division,Right,High/Low,Normal (170-185),84800000,81,76,58,76,71,83,76,70,69,81,85,87,84,79,75,84,63,74,68,84,64,50,77,76,69,78,24,34,30,9,12,11,9,9
200724,Nacho Fernández,Real Madrid CF,Spain,"CB, RB, LB",81,81,17500000,140000,31,Spain Primera Division,Right,Low/High,Normal (170-185),35900000,70,32,79,78,38,64,55,37,61,76,71,84,65,78,74,54,83,81,79,28,79,82,37,53,45,75,80,83,81,12,7,10,15,7
200454,Paco Alcácer,Villarreal CF,Spain,ST,81,81,28000000,45000,27,Spain Primera Division,Right,Medium/Low,Normal (170-185),58800000,60,85,78,78,85,78,85,85,51,82,79,76,83,85,81,82,67,60,63,84,57,26,86,67,71,84,43,24,22,12,11,11,10,9
233731,A. Isak,Real Sociedad,Sweden,ST,82,86,45000000,37000,21,Spain Primera Division,Right,High/Low,Unique,97900000,61,83,77,79,83,79,70,57,47,82,82,85,79,81,66,84,71,70,75,77,52,29,86,76,75,77,25,21,18,7,6,9,7,11
201305,Gabriel Paulista,Valencia CF,Brazil,CB,82,82,25000000,44000,30,Spain Primera Division,Right,Low/High,Lean (185+),52500000,67,42,81,80,48,60,57,46,74,69,68,67,66,81,63,61,83,81,82,50,87,87,51,65,51,69,83,83,82,15,6,15,15,7
197781,Isco,Real Madrid CF,Spain,"CAM, CM, LW",82,82,30000000,175000,29,Spain Primera Division,Right,Medium/Low,Normal (170-185),61500000,78,76,55,81,67,91,88,76,80,90,70,62,81,75,90,69,60,59,59,78,58,61,77,81,74,83,58,64,51,10,8,12,15,6
157481,Raúl Albiol,Villarreal CF,Spain,CB,82,82,8000000,30000,35,Spain Primera Division,Right,Low/High,Lean (185+),16800000,38,27,77,74,31,59,53,45,72,71,48,34,49,82,53,65,76,51,80,53,81,86,30,64,37,75,89,87,85,8,6,5,9,8
207863,Felipe,Atlético de Madrid,Brazil,CB,84,84,27500000,74000,32,Spain Primera Division,Right,Low/High,Normal (185+),56400000,45,39,83,73,44,57,32,30,69,64,55,66,66,81,52,46,89,68,90,41,89,85,34,50,47,75,86,85,82,9,11,14,9,7
202556,M. Depay,FC Barcelona,Netherlands,"CF, LW, CAM",85,86,63000000,220000,27,Spain Primera Division,Right,High/Low,Unique,133900000,84,83,65,81,74,86,85,83,76,85,81,83,80,83,81,87,69,79,83,83,72,28,85,85,76,80,23,31,20,8,14,6,12,10
258689,Diego Bri,Elche CF,Spain,"LW, RW",58,74,525000,1000,18,Spain Primera Division,Left,High/Low,Lean (170-185),1400000,58,58,27,59,54,62,60,47,56,60,61,60,62,49,76,59,36,40,34,43,25,20,57,53,49,46,29,21,21,10,10,5,6,11
248070,Relu,Levante Unión Deportiva,Spain,CDM,62,72,825000,4000,23,Spain Primera Division,Left,Low/Medium,Normal (170-185),1900000,54,45,57,64,46,55,49,47,59,60,54,53,50,65,54,57,65,49,60,36,65,62,44,60,60,51,58,64,65,13,10,7,12,13
255854,Pacheco,Real Sociedad,Spain,CB,65,81,1800000,5000,20,Spain Primera Division,Left,Low/Medium,Normal (170-185),4900000,27,18,66,64,21,21,22,24,41,64,56,53,49,55,59,32,76,59,69,16,61,63,32,37,36,52,62,68,65,14,13,14,14,8
252025,K. Koindredi,Valencia CF,France,CM,66,81,2000000,5000,19,Spain Primera Division,Left,Medium/Low,Normal (170-185),5500000,59,58,55,72,61,67,61,70,66,68,68,65,65,65,56,78,64,61,70,80,57,49,62,70,58,70,39,43,48,12,9,14,6,10
240860,José Lara,Real Betis Balompié,Spain,"RM, LM",66,77,1900000,5000,21,Spain Primera Division,Left,Medium/Low,Normal (170-),4400000,62,67,45,64,58,71,57,49,58,72,74,69,77,58,88,55,44,44,35,58,42,31,58,65,61,49,28,36,28,10,6,7,14,7
201924,Y. Qasmi,Rayo Vallecano,Morocco,ST,68,68,1200000,9000,30,Spain Primera Division,Left,Medium/Low,Normal (170-185),2600000,42,70,63,56,64,62,43,45,42,67,53,63,63,69,52,73,69,57,80,59,66,41,75,48,67,65,12,28,35,16,14,13,16,7
251873,Y. Demir,FC Barcelona,Austria,"CAM, RM",70,85,3700000,6000,18,Spain Primera Division,Left,High/Low,Normal (170-185),,65,69,43,66,56,78,68,58,58,79,86,83,86,60,89,65,76,55,43,68,54,19,55,69,56,68,15,18,11,12,11,6,6,15
246928,Iván Martín,Deportivo Alavés,Spain,"RM, CAM, LM",70,79,3600000,14000,22,Spain Primera Division,Left,High/Low,Normal (170-185),,69,65,39,70,59,71,60,62,66,71,77,72,74,58,68,53,50,61,48,55,47,45,62,72,70,70,41,39,38,13,6,11,6,6
229624,Sergi Guardiola,Rayo Vallecano,Spain,ST,72,72,2300000,10000,30,Spain Primera Division,Left,High/Low,Normal (170-185),,52,73,68,70,69,69,68,55,41,76,70,76,77,55,69,74,73,74,81,68,75,28,79,63,63,65,32,19,18,11,14,11,11,11
243780,Kangin Lee,RCD Mallorca,Korea Republic,"ST, CAM, RM",74,82,9500000,18000,20,Spain Primera Division,Left,High/Low,Lean (170-185),22800000,70,75,65,76,74,80,76,81,72,78,71,73,81,73,87,76,36,46,60,77,55,29,77,78,70,69,26,23,28,11,12,12,8,14
225926,Pere Milla,Elche CF,Spain,"ST, CAM, LM",74,74,4300000,20000,28,Spain Primera Division,Left,Medium/Low,Lean (170-185),9000000,69,76,69,74,62,79,63,58,60,76,79,74,78,70,66,77,51,77,65,72,45,32,72,66,62,65,40,30,28,10,10,14,14,14
214026,J. Mojica,Elche CF,Colombia,"LB, LM, LWB",74,74,3800000,17000,28,Spain Primera Division,Left,High/Low,Lean (185+),8000000,75,62,55,72,43,72,74,64,69,73,90,91,72,66,59,80,75,71,71,61,73,71,69,65,60,70,64,72,70,13,8,14,9,15
212911,Hernâni,Levante Unión Deportiva,Portugal,"RM, LM",74,74,4100000,24000,29,Spain Primera Division,Left,Medium/Low,Lean (170-185),8600000,70,63,55,65,67,84,74,69,60,75,91,91,84,66,77,77,63,66,58,66,56,21,74,63,73,75,38,19,23,8,11,7,8,6
205193,K. Rekik,Sevilla FC,Netherlands,"CB, LB",74,77,4900000,20000,26,Spain Primera Division,Left,Low/High,Normal (185+),10700000,40,33,75,70,35,57,35,35,68,65,61,71,65,72,61,60,77,68,78,31,83,71,41,59,41,71,70,75,78,9,9,14,14,9
246172,S. Chukwueze,Villarreal CF,Nigeria,"RM, RW, CF",77,85,23500000,27000,22,Spain Primera Division,Left,High/Low,Normal (170-185),54100000,69,73,44,69,70,87,71,58,56,80,91,84,86,72,80,76,67,72,63,74,47,33,75,68,55,72,40,32,33,13,7,9,7,6
192816,L. Cabrera,RCD Espanyol de Barcelona,Uruguay,"CB, LB",77,77,8500000,19000,30,Spain Primera Division,Left,Low/High,Normal (185+),17900000,63,40,78,63,30,54,50,40,63,60,63,56,63,75,50,67,86,76,83,40,84,77,40,50,50,58,78,78,78,10,16,10,15,16
190143,Cote,CA Osasuna,Spain,LB,77,77,7500000,26000,31,Spain Primera Division,Left,High/Low,Lean (170-185),15800000,81,46,75,76,42,74,75,71,69,75,67,67,66,77,66,69,68,69,67,59,72,78,70,68,45,71,75,78,76,12,13,10,16,13
146439,Negredo,Cádiz CF,Spain,ST,78,78,6000000,27000,35,Spain Primera Division,Left,Medium/Low,Stocky (185+),13200000,43,80,83,74,79,72,63,69,64,74,58,60,66,77,65,84,82,61,85,80,78,28,80,68,80,70,33,31,30,11,6,11,7,13
220253,Munir,Sevilla FC,Morocco,"LW, RW, ST",79,80,21000000,33000,25,Spain Primera Division,Left,High/Low,Lean (170-185),45700000,73,79,77,80,80,82,81,67,62,83,82,76,83,78,79,78,66,72,66,77,58,25,78,76,66,80,38,27,25,9,12,6,13,16
199354,Lucas Pérez,Elche CF,Spain,ST,79,79,14000000,28000,32,Spain Primera Division,Left,Medium/Low,Normal (170-185),29400000,74,85,68,75,79,78,82,77,69,79,78,79,72,80,70,82,65,68,70,78,67,38,81,78,82,76,25,24,26,14,8,8,10,10
205600,S. Umtiti,FC Barcelona,France,CB,80,80,19500000,125000,27,Spain Primera Division,Left,Low/Medium,Unique,40000000,61,51,78,76,65,64,72,62,73,73,64,65,58,78,64,83,81,64,84,70,80,81,51,58,59,74,80,80,79,15,10,14,12,15
176676,Marcelo,Real Madrid CF,Brazil,LB,80,80,11000000,135000,33,Spain Primera Division,Left,High/Low,Unique,22600000,84,71,72,80,63,89,84,67,77,91,74,73,80,77,78,81,74,67,70,70,77,79,80,78,59,79,71,77,78,12,5,5,5,9
208330,A. Januzaj,Real Sociedad,Belgium,"RW, RM",81,81,28000000,45000,26,Spain Primera Division,Left,Medium/Low,Lean (185+),58800000,81,77,42,81,70,86,80,73,76,81,83,75,84,79,75,74,61,70,58,76,41,36,78,81,60,78,30,23,22,15,10,11,12,7
193283,T. Delaney,Sevilla FC,Denmark,"CDM, CM",81,81,22000000,34000,29,Spain Primera Division,Left,Low/High,Normal (170-185),46200000,68,68,83,76,67,73,71,68,80,75,77,74,73,79,72,78,91,87,77,74,85,84,75,72,60,78,85,81,84,8,12,11,14,15
202651,Suso,Sevilla FC,Spain,RW,82,82,32500000,42000,27,Spain Primera Division,Left,High/Low,Normal (170-185),68300000,84,72,50,84,72,87,87,81,75,88,78,75,80,78,82,78,50,72,54,87,38,20,75,83,72,77,48,23,18,15,15,9,8,9
254320,Jorge Padilla,Levante Unión Deportiva,Spain,"ST, CAM",67,80,2500000,3000,20,Spain Primera Division,Right,High/High,Lean (170-185),,47,69,58,63,65,70,41,37,45,68,84,78,80,61,81,72,82,66,56,64,46,12,65,55,65,70,32,35,32,14,9,12,7,12
247500,Edgar,Real Betis Balompié,Spain,"CDM, CB",72,79,4400000,13000,24,Spain Primera Division,Right,High/High,Lean (185+),10100000,49,50,71,69,37,64,32,30,66,64,59,60,55,68,40,54,59,79,77,46,82,73,52,64,32,65,69,74,70,7,14,7,12,8
246284,Óscar Gil,RCD Espanyol de Barcelona,Spain,"RB, RWB",72,81,5000000,11000,23,Spain Primera Division,Right,High/High,Normal (170-185),11500000,68,40,55,67,45,66,66,40,65,68,81,78,76,68,78,55,66,83,66,45,76,67,65,55,45,60,67,67,67,14,14,11,8,11
225018,F. Andone,Cádiz CF,Romania,ST,73,73,3100000,47000,28,Spain Primera Division,Right,High/High,Normal (170-185),,62,68,75,65,73,70,58,55,53,75,75,72,75,76,68,75,81,65,68,72,81,51,78,67,74,76,45,54,38,8,6,11,15,6
231745,L. Dimata,RCD Espanyol de Barcelona,Belgium,ST,74,79,6500000,16000,23,Spain Primera Division,Right,High/High,Normal (185+),14100000,63,73,75,72,70,70,45,40,60,70,78,77,72,66,67,81,76,67,83,65,76,30,75,66,77,71,40,38,30,12,15,12,5,10
198451,Dani Rodríguez,RCD Mallorca,Spain,"CAM, LM, ST",75,75,3500000,24000,33,Spain Primera Division,Right,High/High,Normal (170-185),7700000,70,78,56,76,46,72,72,78,72,76,79,89,66,72,69,72,66,78,69,77,60,64,70,76,76,66,58,69,64,15,15,9,8,7
244622,Puado,RCD Espanyol de Barcelona,Spain,"LM, ST, CAM",78,85,28000000,19000,23,Spain Primera Division,Right,High/High,Normal (170-185),64400000,70,77,77,75,70,80,60,35,64,80,84,83,84,76,77,78,81,83,69,75,66,40,77,67,70,76,45,40,35,8,9,11,8,13
242201,Luis Milla,Granada CF,Spain,"CDM, CM, CAM",78,82,17500000,24000,26,Spain Primera Division,Right,High/High,Lean (170-185),38100000,72,67,48,80,51,71,71,73,75,78,76,69,72,77,77,76,71,86,72,72,72,78,75,74,73,80,77,77,73,12,13,8,10,10
213577,Puertas,Granada CF,Spain,"RM, LM",78,78,14000000,27000,29,Spain Primera Division,Right,High/High,Normal (170-185),29400000,78,78,75,75,65,78,62,45,69,78,77,78,77,75,72,81,76,76,76,71,71,41,84,73,65,77,44,39,31,15,10,14,12,9
