Id,Name,Team,Nationality,Position,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work Rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
230794,Nacho Gil,Valencia CF,Spain,"LM, RM",72,80,4600000,20000,22,Spain Primera Division,Right,High/Low,Lean (170-),10500000,70,70,30,72,47,76,68,62,68,74,78,75,75,67,73,62,39,59,38,65,50,30,66,71,59,62,33,25,27,5,8,7,14,14
198474,Guitián,Real Valladolid CF,Spain,"CB, CDM",72,74,3000000,15000,27,Spain Primera Division,Right,Low/Medium,Normal (170-185),6900000,35,36,72,70,31,58,44,34,64,63,64,66,65,66,63,59,87,73,77,37,71,73,52,58,30,67,68,69,70,13,7,11,12,15
219145,G. Maripán,Deportivo Alavés,Chile,CB,73,77,4400000,15000,24,Spain Primera Division,Right,Low/High,Normal (185+),9600000,41,28,74,66,31,40,29,27,51,57,45,48,31,72,32,56,67,56,92,24,75,64,28,30,20,68,69,77,70,7,12,7,16,12
204826,A. Ba,Rayo Vallecano,Senegal,CB,73,75,3900000,15000,27,Spain Primera Division,Right,Low/Medium,Lean (185+),8900000,35,22,79,58,30,35,36,59,41,53,49,53,34,66,30,58,75,66,80,50,80,75,25,40,68,64,72,74,68,11,12,12,15,15
205495,A. Lozano,Girona FC,Honduras,"ST, CAM",74,79,7500000,30000,25,Spain Primera Division,Right,Medium/Low,Normal (185+),16300000,51,73,72,70,67,75,55,28,53,71,76,79,69,71,65,68,74,68,81,69,61,14,73,73,67,71,30,40,35,6,6,11,13,8
190507,Etxeita,SD Huesca,Spain,CB,74,74,4200000,20000,30,Spain Primera Division,Right,Low/Medium,Normal (185+),,36,29,70,63,38,47,35,43,54,64,37,53,67,76,52,54,79,70,83,34,83,75,28,30,30,68,67,71,73,6,7,8,10,7
236331,E. Cabaco,Levante Unión Deportiva,Uruguay,CB,75,81,8000000,15000,23,Spain Primera Division,Right,Low/High,Normal (185+),18400000,38,36,72,62,36,49,36,27,62,64,67,67,65,70,58,52,83,68,75,34,82,75,28,44,32,66,77,75,75,11,7,13,14,6
215644,Burgui,Deportivo Alavés,Spain,"LM, CAM, RM",75,80,9000000,20000,24,Spain Primera Division,Right,Medium/Low,Lean (170-185),19600000,74,69,55,74,54,78,76,64,63,77,74,78,72,72,63,65,56,78,62,66,35,38,75,69,59,69,59,28,21,6,8,10,12,10
214639,Postigo,Levante Unión Deportiva,Spain,CB,75,75,5000000,20000,29,Spain Primera Division,Right,Low/Medium,Normal (185+),10500000,42,44,71,65,36,52,30,26,69,65,59,64,63,68,54,56,79,67,83,34,75,75,30,44,45,70,78,76,72,13,13,7,7,10
194996,Borja Bastón,Deportivo Alavés,Spain,"ST, CAM",75,79,8500000,20000,25,Spain Primera Division,Right,Medium/Low,Lean (185+),,51,75,75,68,76,66,68,46,54,74,52,62,62,73,34,78,53,65,91,72,61,23,78,65,72,70,55,32,24,6,9,10,9,13
192041,N. Araújo,RC Celta de Vigo,Mexico,CB,75,78,7000000,20000,26,Spain Primera Division,Right,Low/Medium,Stocky (185+),15200000,32,34,78,72,36,53,44,45,66,69,69,72,50,71,63,57,66,72,85,39,65,76,30,43,54,71,62,80,79,7,8,13,6,9
166074,Bebé,SD Eibar,Portugal,"LM, RM",75,75,7000000,20000,27,Spain Primera Division,Right,Medium/Low,Normal (185+),14700000,73,73,57,71,69,76,67,73,69,75,76,91,71,70,59,88,67,74,89,70,72,33,68,66,65,67,62,28,20,15,7,8,7,11
198198,Jordi Amat,Rayo Vallecano,Spain,"CB, CDM",76,80,8500000,20000,26,Spain Primera Division,Right,Low/High,Normal (185+),19300000,31,34,74,68,28,50,40,36,52,65,61,69,59,70,57,75,78,66,79,65,82,71,30,59,28,69,76,76,79,9,6,7,16,8
196318,S. Gürler,SD Huesca,Turkey,"RM, ST",76,77,9000000,20000,26,Spain Primera Division,Right,High/Low,Normal (170-185),20500000,71,74,56,70,49,80,71,60,59,77,89,85,84,73,85,73,63,73,51,62,33,35,76,70,52,70,40,54,32,9,10,6,13,15
183526,N. El Zhar,CD Leganés,Morocco,RM,76,76,7000000,30000,31,Spain Primera Division,Right,Medium/Low,Normal (170-185),15400000,78,74,49,77,59,81,75,58,64,76,76,68,83,73,76,81,62,67,60,71,58,37,72,74,72,65,34,38,36,7,10,16,8,13
45595,D. Bonera,Villarreal CF,Italy,CB,76,76,525000,20000,37,Spain Primera Division,Right,Low/High,Normal (170-185),2200000,58,23,75,60,19,41,38,29,61,51,33,30,34,69,48,60,74,42,77,53,80,80,27,41,49,77,82,80,78,3,3,3,3,3
211381,S. Boufal,RC Celta de Vigo,Morocco,"LW, RW, CAM",77,80,11500000,20000,24,Spain Primera Division,Right,Medium/Low,Lean (170-),,69,68,35,75,70,86,71,63,66,86,84,79,89,68,84,71,34,67,40,65,47,19,72,75,69,69,16,40,32,9,16,10,14,7
192715,Juanpe,Girona FC,Spain,CB,77,78,8500000,30000,27,Spain Primera Division,Right,Low/High,Normal (185+),18500000,35,35,81,79,13,38,28,35,60,70,41,63,32,72,33,48,70,71,78,27,79,75,32,54,37,65,65,81,78,11,8,11,8,13
225161,Vallejo,Real Madrid CF,Spain,CB,78,86,13000000,80000,21,Spain Primera Division,Right,Low/High,Lean (170-185),30400000,41,44,74,76,36,56,29,31,75,67,67,74,69,77,69,49,77,66,69,31,74,82,32,33,45,76,79,78,81,10,13,15,13,6
202648,Sergi Darder,RCD Espanyol de Barcelona,Spain,"CM, CDM, RM",79,83,16000000,30000,24,Spain Primera Division,Right,Medium/Low,Lean (170-185),34800000,65,59,52,84,54,76,67,58,81,83,58,45,75,76,77,74,48,63,68,69,71,69,75,83,55,81,62,68,69,7,10,6,14,6
179645,S. Kjær,Sevilla FC,Denmark,CB,79,79,10000000,20000,29,Spain Primera Division,Right,Low/High,Normal (185+),21000000,54,55,82,76,37,42,52,69,69,71,56,65,40,73,58,78,70,76,77,41,75,75,31,49,61,69,78,79,77,6,10,13,10,15
214997,Á. Correa,Atlético de Madrid,Argentina,"RM, ST",80,86,20500000,50000,23,Spain Primera Division,Right,Medium/Low,Normal (170-185),46100000,70,82,67,73,79,87,82,65,65,85,83,78,87,82,83,80,50,69,63,83,41,48,82,74,55,74,58,53,44,13,10,9,8,16
200315,Cristian Tello,Real Betis Balompié,Spain,"LM, RM",80,80,16000000,30000,26,Spain Primera Division,Right,Medium/Low,Lean (170-185),33600000,78,74,47,77,75,82,81,64,70,81,93,91,82,72,79,78,72,73,54,71,48,26,74,72,56,66,55,30,26,15,12,9,7,13
199561,Nolito,Sevilla FC,Spain,"LW, LM, ST, CAM",80,80,13000000,20000,31,Spain Primera Division,Right,High/Low,Normal (170-185),27300000,77,79,56,76,65,80,82,80,67,80,74,70,82,84,81,74,66,70,63,81,73,50,81,79,74,82,49,39,27,10,15,12,8,8
199110,L. Muriel,Sevilla FC,Colombia,ST,80,81,17500000,20000,27,Spain Primera Division,Right,High/Low,Stocky (170-185),38100000,62,77,65,75,75,85,77,60,55,83,86,90,85,79,80,80,62,74,80,65,50,16,81,73,74,75,26,24,22,8,10,10,14,6
186537,C. Stuani,Girona FC,Uruguay,"ST, RM",80,80,13500000,40000,31,Spain Primera Division,Right,Medium/Low,Lean (185+),28400000,68,80,87,74,74,78,66,57,65,79,67,64,65,81,62,79,83,81,76,75,77,36,82,69,80,77,45,49,42,16,14,9,16,8
146562,Santi Cazorla,Villarreal CF,Spain,"CM, CDM, LM",80,80,8500000,40000,33,Spain Primera Division,Right,High/Low,Stocky (170-),17900000,85,71,58,85,72,84,86,78,84,86,54,48,70,76,82,77,53,50,52,76,64,61,76,86,80,88,62,60,50,6,9,5,7,15
204529,M. Batshuayi,Valencia CF,Belgium,ST,81,85,23500000,40000,24,Spain Primera Division,Right,Medium/Low,Normal (185+),,65,85,75,64,85,78,66,46,36,80,77,76,75,80,76,81,80,66,78,76,63,23,84,62,67,81,37,26,22,9,10,16,7,15
175379,Pedro León,SD Eibar,Spain,"RM, LM",81,81,15500000,30000,31,Spain Primera Division,Right,Medium/Low,Normal (170-185),32600000,91,76,36,83,68,84,87,86,85,85,63,63,68,76,73,84,39,66,63,79,55,43,79,82,71,71,50,46,36,11,12,10,15,16
207664,C. Bacca,Villarreal CF,Colombia,ST,82,82,20000000,50000,31,Spain Primera Division,Right,Medium/Low,Lean (170-185),42000000,60,86,76,72,80,80,69,58,55,80,73,75,75,80,77,80,77,69,74,60,62,34,90,68,80,78,40,16,14,12,12,8,5,8
201305,Gabriel Paulista,Valencia CF,Brazil,"CB, RB",82,83,21000000,40000,27,Spain Primera Division,Right,Low/High,Lean (185+),45700000,67,42,81,74,48,60,57,46,69,69,71,74,69,80,67,61,83,72,82,50,82,82,51,65,51,71,82,84,83,15,6,15,15,7
195093,Willian José,Real Sociedad,Brazil,ST,83,86,32500000,50000,26,Spain Primera Division,Right,Medium/Low,Normal (185+),70700000,54,86,84,78,80,80,68,71,50,81,62,65,65,81,43,84,72,73,90,77,65,35,87,68,80,75,40,32,30,15,14,16,15,8
165153,K. Benzema,Real Madrid CF,France,ST,84,84,30000000,225000,30,Spain Primera Division,Right,Medium/Low,Normal (170-185),61500000,75,78,78,82,78,81,79,73,55,85,76,76,76,83,61,81,70,72,80,75,65,22,85,84,82,79,47,15,12,13,11,5,5,7
189513,Parejo,Valencia CF,Spain,"CM, CAM, CDM",86,86,42500000,70000,29,Spain Primera Division,Right,Medium/Low,Lean (170-185),89300000,84,79,63,90,72,80,89,90,87,84,51,43,66,80,72,79,51,78,72,82,63,81,81,86,83,78,70,71,60,5,9,12,14,8
244915,M. Salisu,Real Valladolid CF,Ghana,CB,63,76,625000,2000,19,Spain Primera Division,Left,Low/Medium,Normal (185+),1800000,22,22,58,52,22,44,33,27,27,47,68,65,51,59,58,45,70,64,73,24,64,64,25,24,37,48,61,64,62,7,7,11,10,6
221397,Dani Molina,RC Celta de Vigo,Spain,"CDM, CAM",64,75,675000,4000,22,Spain Primera Division,Left,Medium/Low,Lean (170-185),1600000,49,56,42,72,58,64,66,59,69,69,53,58,66,58,67,59,59,52,33,66,63,59,56,71,55,62,50,68,66,11,10,16,15,13
231873,Joni Montiel,Rayo Vallecano,Spain,"CAM, LM, RM",65,75,850000,3000,19,Spain Primera Division,Left,Medium/Low,Lean (170-185),2000000,39,60,45,67,30,64,41,38,69,68,65,61,60,61,68,40,46,46,37,62,59,38,64,63,47,55,56,37,39,10,12,10,9,6
240860,José Lara,Sevilla FC,Spain,"RM, LM, CAM",66,81,1300000,3000,18,Spain Primera Division,Left,Medium/Low,Normal (170-),3600000,66,62,45,66,58,68,57,49,65,70,72,74,66,58,71,62,46,51,42,51,33,31,58,65,61,49,28,36,28,10,6,7,14,7
234032,Lluis López,RCD Espanyol de Barcelona,Spain,CB,67,77,1100000,6000,21,Spain Primera Division,Left,Low/Medium,Normal (170-185),2500000,46,24,70,62,29,47,32,26,58,64,64,58,64,64,49,46,73,51,56,18,71,71,48,31,33,59,61,66,72,8,14,8,6,12
242489,Pejiño,Sevilla FC,Spain,"LM, LW, RW",68,77,1400000,5000,21,Spain Primera Division,Left,High/Low,Lean (170-185),3200000,70,61,42,65,56,73,67,56,58,70,76,69,71,64,75,59,49,62,49,59,34,39,65,62,48,58,32,36,35,11,7,8,5,5
243780,Kangin Lee,Valencia CF,Korea Republic,"CAM, LM, RM",70,86,3500000,9000,17,Spain Primera Division,Left,High/Low,Lean (170-185),9600000,63,65,45,65,60,76,75,82,71,75,69,67,82,61,80,65,46,54,49,70,30,29,59,70,74,50,26,23,23,11,12,12,8,14
187013,O. Alanís,Getafe CF,Mexico,CB,70,70,1400000,10000,29,Spain Primera Division,Left,Low/High,Lean (185+),2900000,56,33,75,67,44,57,54,71,73,66,36,50,49,60,48,69,74,68,70,59,70,70,45,56,67,67,60,76,74,6,12,10,16,11
225591,L. Suárez,Villarreal CF,Argentina,"RM, LM",72,80,4600000,20000,22,Spain Primera Division,Left,Medium/Low,Lean (170-),10500000,75,74,54,74,59,77,76,70,70,76,72,65,88,66,91,65,74,38,32,70,36,15,68,73,62,68,23,22,11,11,14,6,15,7
192816,L. Cabrera,Getafe CF,Uruguay,"CB, LB",72,75,3200000,15000,26,Spain Primera Division,Left,Low/High,Normal (185+),7000000,60,23,79,69,27,52,46,48,59,62,61,64,66,60,53,42,91,76,82,35,78,65,34,45,49,56,55,75,78,10,16,10,15,16
196935,Ignasi Miquel,Getafe CF,Spain,CB,73,77,4300000,15000,25,Spain Primera Division,Left,Low/High,Lean (185+),9500000,49,18,73,69,26,55,27,24,58,69,64,66,60,62,37,57,60,68,78,21,75,74,26,54,43,62,69,74,70,11,7,6,6,9
231240,E. Mor,RC Celta de Vigo,Turkey,"LW, RW, ST, CF",74,85,9500000,15000,20,Spain Primera Division,Left,Medium/Low,Lean (170-),21900000,68,67,41,67,65,84,56,38,47,79,88,81,95,66,93,65,65,64,40,62,55,28,67,62,49,64,30,21,29,13,10,7,13,6
222665,M. Ødegaard,Real Madrid CF,Norway,RW,74,84,9000000,50000,19,Spain Primera Division,Left,Medium/Low,Lean (170-185),20300000,74,59,38,75,65,83,72,68,68,85,76,70,78,72,76,55,46,64,33,57,32,48,62,80,59,77,38,31,32,14,15,15,8,10
187688,Ganso,Sevilla FC,Brazil,"CAM, CM",76,76,8000000,15000,28,Spain Primera Division,Left,Medium/Low,Lean (170-185),16800000,79,72,56,82,75,82,80,76,80,83,33,30,68,67,54,77,29,54,67,76,56,47,71,80,76,75,31,29,30,9,12,14,7,11
206225,D. Cheryshev,Valencia CF,Russia,"LM, LW, ST",77,77,9500000,30000,27,Spain Primera Division,Left,High/Low,Lean (170-185),,80,78,54,72,68,80,74,61,68,76,77,79,77,78,74,81,75,65,67,84,62,61,74,74,64,66,44,55,52,16,7,14,7,8
208330,A. Januzaj,Real Sociedad,Belgium,"RW, RM, LW",78,84,14000000,30000,23,Spain Primera Division,Left,Medium/Low,Lean (185+),32200000,77,71,23,79,67,81,74,65,74,80,79,76,83,76,70,72,61,70,59,70,41,36,76,78,60,67,30,22,22,15,10,11,12,7
231443,O. Dembélé,FC Barcelona,France,"RW, LW, CM",82,91,34000000,140000,21,Spain Primera Division,Left,High/Low,Lean (170-185),77600000,77,76,43,76,76,91,78,64,70,84,91,88,89,82,85,82,59,73,46,66,54,36,78,84,75,73,42,30,33,6,6,14,10,13
176676,Marcelo,Real Madrid CF,Brazil,LB,88,88,43000000,275000,30,Spain Primera Division,Left,High/Low,Normal (170-185),88200000,90,67,75,84,54,90,85,67,76,92,83,82,86,88,86,83,76,91,78,70,84,85,85,82,59,86,75,85,86,12,5,5,5,9
225699,Anuar,Real Valladolid CF,Morocco,"CDM, CAM, CM",70,77,2100000,9000,23,Spain Primera Division,Right,High/High,Normal (170-185),5100000,58,43,56,72,35,60,43,42,70,68,73,71,81,67,85,62,71,78,60,46,70,64,42,60,51,54,73,71,70,12,8,7,14,8
206167,S. Prci?,Levante Unión Deportiva,Bosnia and Herzegovina,"CDM, CM",73,77,4400000,15000,24,Spain Primera Division,Right,High/High,Lean (170-185),9600000,71,61,46,76,57,73,69,73,73,73,62,65,74,59,67,69,54,75,71,60,70,72,60,72,63,68,73,74,68,15,10,7,15,12
201403,Álvaro,RCD Espanyol de Barcelona,Spain,"ST, LM",74,75,6500000,30000,27,Spain Primera Division,Right,High/High,Normal (170-185),14100000,60,75,65,63,72,74,66,54,62,72,75,77,73,71,71,76,73,69,78,74,64,33,72,63,69,61,45,39,25,7,16,7,9,14
195698,C. Doukouré,Levante Unión Deportiva,Côte d'Ivoire,"CDM, CM",74,80,6500000,20000,25,Spain Primera Division,Right,High/High,Normal (170-185),15000000,59,58,72,72,52,67,59,66,68,73,76,74,75,69,75,73,80,82,80,66,77,74,66,63,59,65,73,76,76,15,15,15,10,11
224540,E. Boateng,Levante Unión Deportiva,Ghana,ST,76,82,10500000,20000,22,Spain Primera Division,Right,High/High,Lean (170-185),24200000,57,75,71,69,73,79,55,41,46,76,89,88,89,72,79,78,92,79,70,64,62,25,73,56,64,64,42,35,34,15,13,13,14,12
223608,Eraso,CD Leganés,Spain,"CAM, CDM, RM",76,76,8000000,30000,28,Spain Primera Division,Right,High/High,Lean (170-185),17600000,64,78,54,80,59,73,53,59,79,75,59,59,44,84,58,70,73,85,67,75,82,67,81,72,53,80,47,64,57,10,15,9,9,14
233631,A. Ndiaye Diedhiou,Getafe CF,Senegal,"LM, ST",77,87,14500000,20000,21,Spain Primera Division,Right,High/High,Lean (170-185),33400000,65,80,65,72,66,86,61,65,60,77,89,89,86,68,78,74,83,73,65,64,62,41,76,67,49,75,41,52,35,6,7,14,8,9
216189,Capa,Athletic Club de Bilbao,Spain,RB,78,81,10500000,20000,26,Spain Primera Division,Right,High/High,Stocky (170-185),22800000,77,56,61,71,52,74,55,58,56,76,82,86,75,73,86,81,77,92,80,62,86,71,76,72,54,69,68,75,82,12,13,6,12,11
178322,M. Layún,Villarreal CF,Mexico,"RB, LB, RM, LM",78,78,7500000,30000,30,Spain Primera Division,Right,High/High,Normal (170-185),15800000,80,67,63,76,66,75,68,74,74,76,76,76,72,74,78,80,75,76,66,76,72,78,73,71,74,79,79,77,76,7,16,6,12,11
204277,Roque Mesa,Sevilla FC,Spain,"CDM, CM",79,79,10000000,20000,29,Spain Primera Division,Right,High/High,Stocky (170-185),21000000,67,65,32,82,34,74,46,48,77,79,74,75,76,77,89,63,77,88,69,54,89,78,64,74,42,83,75,75,76,15,8,7,11,9
199602,J. Guidetti,Deportivo Alavés,Sweden,ST,79,82,16000000,30000,26,Spain Primera Division,Right,High/High,Stocky (185+),34800000,67,78,76,75,80,76,68,80,53,79,65,65,64,78,60,85,70,64,82,81,75,34,79,65,81,78,55,30,26,12,13,14,6,11
185431,N. Kalini?,Atlético de Madrid,Croatia,ST,79,79,12000000,60000,30,Spain Primera Division,Right,High/High,Lean (185+),24600000,60,83,78,72,75,73,64,54,48,78,67,73,69,78,58,76,68,71,77,60,68,42,87,66,70,78,46,32,28,9,11,9,11,7
164029,Charles,SD Eibar,Brazil,ST,79,79,6500000,30000,34,Spain Primera Division,Right,High/High,Normal (170-185),13700000,51,80,79,68,84,79,78,53,52,82,64,59,92,80,69,83,93,63,71,78,66,18,83,55,61,78,35,35,27,8,9,16,9,11
194879,Sergi Enrich,SD Eibar,Spain,ST,80,80,15500000,30000,28,Spain Primera Division,Right,High/High,Stocky (170-185),32600000,70,81,81,79,82,76,55,47,61,80,60,65,70,82,67,77,81,80,83,70,66,42,84,72,63,67,31,46,31,8,8,8,14,6
226456,Pablo Fornals,Villarreal CF,Spain,"CAM, CM, LM",81,86,24000000,40000,22,Spain Primera Division,Right,High/High,Normal (170-185),52200000,74,77,50,84,70,79,63,60,80,81,67,66,79,76,70,72,59,77,67,80,69,75,77,86,46,71,73,74,73,9,11,12,7,15
216201,Williams,Athletic Club de Bilbao,Spain,"ST, RW",81,87,24500000,30000,24,Spain Primera Division,Right,High/High,Lean (185+),56400000,78,77,70,79,68,82,49,53,66,81,92,94,80,78,55,85,86,75,85,78,66,21,76,75,64,71,52,38,31,14,15,14,10,13
199715,Vitolo,Atlético de Madrid,Spain,"LM, RM",81,81,18000000,70000,28,Spain Primera Division,Right,High/High,Normal (185+),36900000,78,77,65,79,75,84,76,62,80,83,78,77,74,80,63,77,70,80,81,73,61,25,80,78,74,70,68,21,23,11,16,8,14,16
199451,W. Ben Yedder,Sevilla FC,France,"ST, CAM, LM",81,81,19000000,30000,27,Spain Primera Division,Right,High/High,Normal (170-),39900000,73,83,74,75,76,84,80,76,66,83,87,83,91,80,87,76,86,69,57,69,55,44,87,76,70,84,34,33,26,6,13,9,7,7
209989,T. Partey,Atlético de Madrid,Ghana,"CDM, CM, RM, RB",82,88,25500000,60000,25,Spain Primera Division,Right,High/High,Lean (185+),57400000,58,63,68,85,53,78,62,58,79,81,73,76,72,77,53,79,84,87,81,75,76,79,60,73,46,75,80,83,80,11,13,9,9,7
208618,Lucas Vázquez,Real Madrid CF,Spain,"RW, RM",83,83,27000000,200000,27,Spain Primera Division,Right,High/High,Normal (170-185),55400000,86,73,52,83,54,82,82,75,75,83,84,79,79,85,84,82,68,90,57,80,65,44,81,83,56,67,42,50,44,9,16,9,9,7
199564,Sergi Roberto,FC Barcelona,Spain,"RB, RM",84,87,31500000,180000,26,Spain Primera Division,Right,High/High,Normal (170-185),66900000,83,63,72,86,50,77,70,60,77,82,77,78,69,80,74,65,47,83,69,66,68,81,69,83,57,72,75,86,85,14,16,11,15,10
193747,Koke,Atlético de Madrid,Spain,"LM, CM, RM",85,86,45000000,90000,26,Spain Primera Division,Right,High/High,Normal (170-185),95600000,86,72,61,90,56,82,85,76,89,86,71,68,74,85,78,84,61,84,79,81,71,66,84,87,59,78,80,69,51,14,12,5,10,13
168651,I. Rakiti?,FC Barcelona,Croatia,CM,87,87,46500000,250000,30,Spain Primera Division,Right,High/High,Normal (170-185),95300000,84,83,58,87,80,84,88,84,90,87,66,59,72,77,66,84,39,84,66,90,67,75,79,86,82,81,72,74,70,14,11,12,5,9
189242,Coutinho,FC Barcelona,Brazil,"LW, RW, CM",88,89,69500000,350000,26,Spain Primera Division,Right,High/High,Lean (170-185),147700000,79,77,48,88,75,91,91,86,81,92,89,75,92,83,93,83,59,79,61,93,55,30,84,90,70,85,55,44,40,12,7,9,14,6
177003,L. Modri?,Real Madrid CF,Croatia,"CM, CDM",91,91,67000000,425000,32,Spain Primera Division,Right,High/High,Lean (170-185),137400000,86,72,55,93,76,90,85,78,88,93,80,72,93,90,94,79,68,89,58,82,62,83,79,92,82,84,60,76,73,13,9,7,14,9
235507,Iban Salvador,RC Celta de Vigo,Equatorial Guinea,"CAM, ST, RM, LM",67,77,1200000,7000,22,Spain Primera Division,Left,High/High,Normal (170-185),2800000,64,63,55,64,56,72,62,42,53,70,85,81,88,47,81,71,71,72,54,64,70,26,65,63,58,60,30,20,21,8,9,7,5,7
239231,Cucurella,FC Barcelona,Spain,LB,69,79,1400000,20000,19,Spain Primera Division,Left,High/High,Lean (170-185),3200000,62,49,57,68,34,63,62,48,61,67,82,85,74,67,75,55,71,88,60,40,70,60,64,57,39,59,68,62,60,13,7,9,10,11
188337,M. Wakaso,Deportivo Alavés,Ghana,"CM, LM, RM",74,74,6000000,20000,27,Spain Primera Division,Left,High/High,Normal (170-185),12600000,74,55,50,75,76,74,66,57,70,75,87,87,81,77,85,85,85,81,74,68,81,71,69,69,36,65,75,72,69,10,16,7,15,14
206222,Bigas,SD Eibar,Spain,CB,75,76,6500000,20000,27,Spain Primera Division,Left,High/High,Normal (170-185),,68,49,76,72,44,44,46,43,60,66,71,72,65,69,67,62,76,76,72,47,83,74,61,35,48,67,71,74,75,15,14,9,13,11
193171,Jaume Costa,Villarreal CF,Spain,"LB, LWB",79,79,9000000,30000,30,Spain Primera Division,Left,High/High,Normal (170-185),18900000,80,53,68,79,38,69,67,59,65,78,78,81,76,69,78,75,73,78,63,62,85,80,66,57,56,69,76,78,79,10,11,16,10,14
201400,Rafinha,FC Barcelona,Brazil,"CAM, CM",82,87,29500000,160000,25,Spain Primera Division,Left,High/High,Normal (170-185),62700000,72,73,55,86,76,87,75,61,76,84,71,70,80,79,80,79,73,67,66,82,44,70,77,81,67,80,68,74,66,11,6,15,13,7
