Id,Name,Team,Nationality,Position,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work Rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
208700,D. Blum,Eintracht Frankfurt,Germany,"ST, RM, LM",70,71,2100000,20000,27,German 1. Bundesliga,Left,Medium/Low,Normal (170-185),3700000,68,67,50,61,58,76,75,71,53,73,86,87,75,68,66,77,56,54,73,74,47,28,67,50,44,63,21,34,23,13,10,11,6,10
192128,M. Albornoz,Hannover 96,Chile,LB,71,71,2000000,20000,27,German 1. Bundesliga,Left,Medium/Low,Normal (170-185),3500000,77,36,59,74,60,74,80,69,70,72,74,67,73,70,76,69,66,75,67,67,78,63,58,64,66,71,70,67,71,10,10,9,10,10
205995,J. Willems,Eintracht Frankfurt,Netherlands,"LB, LM",76,79,8000000,20000,24,German 1. Bundesliga,Left,High/Low,Stocky (170-185),14200000,86,54,67,77,53,78,84,63,72,79,77,79,73,72,83,78,77,75,75,68,73,70,68,77,46,71,71,73,72,9,14,16,7,10
199439,M. Gregoritsch,FC Augsburg,Austria,"CAM, ST",79,82,16000000,30000,24,German 1. Bundesliga,Left,High/Low,Normal (185+),28400000,65,80,71,77,70,75,83,78,69,78,65,68,67,78,52,84,50,69,79,81,58,33,78,73,64,65,36,40,38,10,6,9,16,6
205362,M. Nastasi?,FC Schalke 04,Serbia,CB,81,84,18500000,40000,25,German 1. Bundesliga,Left,Low/High,Normal (185+),32800000,46,30,78,73,32,43,63,58,69,65,65,73,65,80,59,44,81,62,78,22,78,78,30,55,47,80,83,83,87,11,16,11,15,13
9014,A. Robben,FC Bayern München,Netherlands,"RM, RW",85,85,19500000,120000,34,German 1. Bundesliga,Left,High/Low,Normal (170-185),32200000,80,85,51,82,86,89,90,81,71,88,83,76,87,85,90,86,60,64,67,86,47,37,84,83,78,85,30,26,26,10,8,11,5,15
240709,R. Baku,1. FSV Mainz 05,Germany,"CM, RM, RB, LM",64,81,975000,5000,20,German 1. Bundesliga,Right,High/High,Normal (170-185),2300000,53,58,51,70,45,70,47,45,64,71,79,78,79,63,90,54,69,66,49,48,70,61,58,55,50,56,68,52,50,12,8,7,10,9
234889,F. Jensen,FC Augsburg,Finland,CAM,71,80,3700000,10000,20,German 1. Bundesliga,Right,High/High,Normal (170-185),7000000,68,68,56,70,70,75,61,40,63,74,72,75,72,63,68,75,68,75,75,66,64,41,67,68,48,72,49,57,56,5,11,6,6,7
234875,L. Höler,Sport-Club Freiburg,Germany,"ST, RM",71,75,3100000,15000,23,German 1. Bundesliga,Right,High/High,Normal (170-185),5900000,42,72,71,61,69,67,50,38,41,66,67,73,66,68,67,73,72,78,74,64,63,28,70,54,63,62,31,30,26,8,7,12,10,10
199282,A. Abrashi,Sport-Club Freiburg,Albania,CDM,71,71,1900000,15000,28,German 1. Bundesliga,Right,High/High,Stocky (170-185),3500000,52,53,38,65,47,60,51,45,59,63,67,64,82,68,87,74,74,86,68,61,89,73,56,60,54,58,71,75,76,16,16,13,13,12
167452,O. Fink,Fortuna Düsseldorf,Germany,"CM, CAM, LM",71,71,750000,15000,36,German 1. Bundesliga,Right,High/High,Normal (185+),1400000,59,54,73,71,59,64,63,59,67,71,50,41,55,73,54,65,75,86,75,62,69,66,66,70,58,75,64,68,81,11,14,9,8,14
202107,A. Morales,Fortuna Düsseldorf,United States,CM,72,72,3100000,20000,28,German 1. Bundesliga,Right,High/High,Normal (170-185),5600000,61,53,55,74,49,68,64,53,70,73,75,67,74,71,71,70,73,87,68,64,81,70,62,73,45,67,69,67,68,9,13,13,16,12
213777,I. Fossum,Hannover 96,Norway,"CM, CAM",73,78,5500000,20000,21,German 1. Bundesliga,Right,High/High,Normal (170-185),10300000,60,59,59,72,57,72,72,65,69,73,74,67,75,71,75,70,71,92,64,71,63,67,70,70,42,67,61,65,62,6,6,7,15,13
211862,A. Hahn,FC Augsburg,Germany,"RM, ST",73,73,4200000,20000,27,German 1. Bundesliga,Right,High/High,Normal (185+),7100000,78,76,71,72,74,64,54,52,56,66,69,79,62,76,61,81,82,88,81,76,79,50,78,69,50,64,45,56,48,14,14,13,15,11
230767,Renato Sanches,FC Bayern München,Portugal,CM,75,84,10000000,40000,20,German 1. Bundesliga,Right,High/High,Normal (170-185),18500000,60,65,64,76,68,77,59,68,70,77,77,77,76,72,84,85,79,86,76,77,90,69,70,67,68,67,73,70,64,5,12,6,13,14
230564,M. Ga?inovi?,Eintracht Frankfurt,Serbia,"CM, LM, CAM, RW",75,81,9000000,30000,23,German 1. Bundesliga,Right,High/High,Lean (170-185),17100000,69,72,47,78,61,81,60,51,72,79,78,78,90,73,79,65,64,77,53,63,65,55,69,76,62,65,61,64,65,8,11,13,8,14
211907,J. Gondorf,Sport-Club Freiburg,Germany,"CM, CDM",75,75,6000000,20000,30,German 1. Bundesliga,Right,High/High,Normal (170-185),10800000,68,63,59,78,59,73,70,71,73,74,72,66,74,74,83,72,83,90,75,69,83,68,65,74,62,72,67,69,73,8,9,9,16,9
211899,F. Niederlechner,Sport-Club Freiburg,Germany,ST,75,75,7000000,30000,27,German 1. Bundesliga,Right,High/High,Normal (185+),12600000,54,79,69,64,73,71,59,44,48,68,69,75,67,74,62,81,64,77,80,72,80,35,77,59,66,69,27,35,28,15,7,6,16,16
193425,H. Behrens,1. FC Nürnberg,Germany,"CM, CDM",75,75,6500000,20000,28,German 1. Bundesliga,Right,High/High,Normal (185+),11700000,54,68,81,74,62,69,52,40,68,73,67,67,66,76,62,78,84,92,79,76,77,79,72,69,58,71,73,76,73,6,9,16,6,10
164994,J. B?aszczykowski,VfL Wolfsburg,Poland,"RM, RB, RW",75,75,5000000,40000,32,German 1. Bundesliga,Right,High/High,Normal (170-),8500000,75,67,48,76,76,76,75,67,65,77,75,73,75,77,77,76,63,68,70,68,62,60,72,75,70,82,65,59,63,14,8,9,13,15
217648,G. Haraguchi,Hannover 96,Japan,"LM, RM",76,76,8000000,30000,27,German 1. Bundesliga,Right,High/High,Lean (170-185),14400000,68,61,51,75,56,84,67,54,58,78,86,86,87,72,79,54,65,78,41,62,39,37,69,66,56,67,46,46,42,16,11,11,11,7
200469,L. Rupp,TSG Hoffenheim,Germany,"CM, RM, CDM",76,76,8000000,30000,27,German 1. Bundesliga,Right,High/High,Normal (170-185),13600000,74,64,45,79,63,78,73,60,74,79,70,67,77,74,80,75,66,79,59,67,63,64,68,76,63,70,67,72,69,9,8,11,16,14
190059,S. Zuber,TSG Hoffenheim,Switzerland,"LWB, LM, LB",76,77,7500000,30000,26,German 1. Bundesliga,Right,High/High,Normal (170-185),13300000,74,63,72,74,57,78,78,66,61,77,78,79,74,75,67,80,65,79,77,79,72,76,74,72,55,76,69,73,68,15,15,7,14,9
226168,M. Eggestein,SV Werder Bremen,Germany,"CM, CAM, CDM",77,84,12500000,20000,21,German 1. Bundesliga,Right,High/High,Lean (170-185),23800000,61,60,65,79,46,77,58,48,76,79,66,66,74,74,67,67,53,96,74,73,67,65,67,74,45,75,70,74,63,15,10,13,15,8
226166,N. Mukiele,RB Leipzig,France,"CB, RB, RWB",77,86,12000000,30000,20,German 1. Bundesliga,Right,High/High,Normal (185+),22800000,70,30,69,70,35,70,55,33,67,70,79,82,66,69,62,38,86,69,79,43,69,76,54,59,45,72,76,80,79,10,7,14,11,15
223689,W. Weghorst,VfL Wolfsburg,Netherlands,ST,77,79,11000000,40000,25,German 1. Bundesliga,Right,High/High,Lean (185+),19500000,42,79,84,70,67,64,40,37,48,76,53,69,64,76,44,80,79,84,86,62,73,34,79,62,73,78,37,23,26,11,9,14,16,12
220925,A. Schöpf,FC Schalke 04,Austria,"RM, RWB, RW, CM",77,82,12000000,30000,24,German 1. Bundesliga,Right,High/High,Lean (170-185),21300000,76,72,44,75,65,80,69,61,62,79,78,77,78,76,77,68,62,95,62,72,60,59,74,65,64,73,61,60,50,13,6,13,11,10
207791,Y. Poulsen,RB Leipzig,Denmark,ST,77,80,11500000,40000,24,German 1. Bundesliga,Right,High/High,Lean (185+),20400000,68,69,82,73,68,75,71,43,46,69,80,85,75,78,55,71,83,86,78,58,84,48,80,64,59,68,55,59,33,6,11,15,14,8
202316,T. Chandler,Eintracht Frankfurt,United States,"RB, RWB, RM, LWB",77,77,7000000,30000,28,German 1. Bundesliga,Right,High/High,Normal (170-185),11900000,77,55,74,75,57,72,66,43,73,73,74,79,54,74,52,76,69,79,82,60,83,68,71,55,50,71,74,79,79,12,7,8,11,12
200215,S. Rode,Borussia Dortmund,Germany,"CDM, CM",77,78,8500000,40000,27,German 1. Bundesliga,Right,High/High,Normal (170-185),15100000,66,55,66,75,55,72,51,52,72,73,69,64,70,75,74,75,76,78,74,65,84,80,69,71,51,74,78,78,78,9,8,14,7,11
189410,D. Latza,1. FSV Mainz 05,Germany,"CM, CDM",77,77,9000000,30000,28,German 1. Bundesliga,Right,High/High,Normal (170-185),15300000,71,33,61,80,47,71,54,59,77,80,68,64,74,75,75,75,73,90,68,77,79,72,70,77,73,79,77,71,67,7,16,14,6,16
152996,P. Skjelbred,Hertha BSC,Norway,"CDM, CM",77,77,6000000,30000,31,German 1. Bundesliga,Right,High/High,Lean (170-185),10200000,69,46,52,75,40,75,67,61,72,79,66,63,77,77,77,56,74,86,66,42,79,81,55,75,55,77,68,77,74,7,13,11,6,7
201262,V. Darida,Hertha BSC,Czech Republic,"CM, CAM, CDM",78,78,10500000,30000,27,German 1. Bundesliga,Right,High/High,Lean (170-185),17900000,76,70,41,81,65,78,78,69,75,81,71,65,82,74,88,76,77,94,48,76,56,69,72,77,76,79,72,66,59,16,14,16,14,14
158856,C. Gentner,VfB Stuttgart,Germany,"CM, CDM, CAM, RM",78,78,8000000,40000,32,German 1. Bundesliga,Right,High/High,Normal (185+),13600000,67,73,78,78,76,70,69,54,76,77,37,39,50,78,48,79,61,86,79,77,72,77,74,75,65,80,70,77,74,15,11,16,7,8
203483,D. Klaassen,SV Werder Bremen,Netherlands,"CM, CAM",79,82,15500000,30000,25,German 1. Bundesliga,Right,High/High,Normal (170-185),27500000,63,77,74,81,82,72,62,44,75,80,71,69,67,78,64,78,72,83,69,77,76,67,80,78,75,78,59,70,61,12,6,13,16,10
193584,G. Burgstaller,FC Schalke 04,Austria,"ST, LW",79,79,12500000,40000,29,German 1. Bundesliga,Right,High/High,Normal (185+),21300000,69,84,74,74,74,74,62,42,58,74,69,68,66,80,63,80,75,91,82,73,84,34,85,64,64,78,32,39,21,12,7,14,10,9
183580,N. Petersen,Sport-Club Freiburg,Germany,ST,79,79,12500000,30000,29,German 1. Bundesliga,Right,High/High,Normal (185+),22500000,58,85,82,65,83,64,57,45,49,70,57,62,64,84,57,79,66,81,76,65,60,39,86,61,79,82,46,44,21,11,7,15,13,7
202857,K. Bellarabi,Bayer 04 Leverkusen,Germany,RM,80,80,15000000,70000,28,German 1. Bundesliga,Right,High/High,Normal (170-185),25500000,75,72,48,78,72,87,70,58,56,82,90,91,86,81,78,85,75,72,68,77,59,38,76,76,57,77,31,30,33,10,12,7,11,10
204923,M. Sabitzer,RB Leipzig,Austria,"CAM, ST",81,84,22500000,50000,24,German 1. Bundesliga,Right,High/High,Normal (170-185),39900000,70,79,56,79,78,79,74,63,67,81,83,77,75,85,79,86,75,84,76,81,70,55,81,79,65,75,58,55,51,11,13,14,15,13
204024,C. Kramer,Borussia Mönchengladbach,Germany,"CDM, CM",81,82,17000000,30000,27,German 1. Bundesliga,Right,High/High,Lean (185+),30200000,61,45,58,80,49,71,54,51,72,81,52,52,66,85,54,53,51,93,69,40,78,81,70,73,47,78,80,80,76,8,13,9,6,8
195365,K. Kampl,RB Leipzig,Slovenia,"CM, CAM, CDM",82,82,23000000,70000,27,German 1. Bundesliga,Right,High/High,Lean (170-185),39100000,70,63,34,84,59,86,76,73,79,84,84,75,91,84,80,67,67,88,47,71,64,75,73,82,64,83,65,64,59,13,11,7,6,16
177457,L. Bender,Bayer 04 Leverkusen,Germany,"RB, CDM, CM",82,82,17000000,80000,29,German 1. Bundesliga,Right,High/High,Lean (185+),28900000,69,59,78,79,57,72,49,47,74,75,66,69,65,83,63,74,77,86,76,71,79,86,69,76,52,83,88,86,82,12,6,7,12,7
209658,L. Goretzka,FC Bayern München,Germany,"CM, CAM, CDM",83,88,34000000,90000,23,German 1. Bundesliga,Right,High/High,Lean (185+),58700000,75,72,75,84,68,81,76,75,79,83,84,83,76,83,70,77,67,86,70,78,80,83,77,82,60,80,70,79,78,13,8,15,11,9
189596,T. Müller,FC Bayern München,Germany,"CF, RW, CAM, ST",86,86,46000000,140000,28,German 1. Bundesliga,Right,High/High,Lean (185+),75900000,79,87,82,83,84,75,81,59,72,82,73,75,75,92,72,78,81,87,68,80,57,58,93,85,60,83,44,41,44,6,7,11,14,14
179516,R. Hennings,Fortuna Düsseldorf,Germany,ST,73,73,3900000,30000,30,German 1. Bundesliga,Left,High/High,Stocky (170-185),6900000,61,73,67,64,68,66,68,66,56,69,66,70,63,73,68,82,74,85,78,73,78,36,72,59,70,69,38,35,34,15,10,12,12,14
188802,M. Schmelzer,Borussia Dortmund,Germany,"LB, LM, CB",77,77,6500000,40000,30,German 1. Bundesliga,Left,High/High,Normal (170-185),11100000,73,37,68,74,47,63,73,67,63,69,74,78,65,77,63,74,75,82,75,60,81,78,54,52,46,72,75,78,80,14,10,15,9,8
193283,T. Delaney,Borussia Dortmund,Denmark,"CM, CDM",79,81,15000000,50000,26,German 1. Bundesliga,Left,High/High,Normal (170-185),26600000,67,72,80,78,66,72,71,68,77,77,73,77,72,79,74,78,86,92,78,74,84,77,75,77,60,82,78,77,79,8,12,11,14,15
183909,I. Traoré,Borussia Mönchengladbach,Guinea,RM,79,79,12000000,30000,30,German 1. Bundesliga,Left,High/High,Lean (170-185),20400000,80,66,44,76,75,85,85,75,74,80,89,82,93,80,94,80,71,63,43,76,53,41,76,76,56,79,48,43,40,6,6,11,8,7
200610,K. Volland,Bayer 04 Leverkusen,Germany,"ST, RW, LW",81,83,22000000,80000,25,German 1. Bundesliga,Left,High/High,Stocky (170-185),39100000,78,81,67,81,77,79,79,76,67,81,78,77,73,82,84,85,78,88,82,81,78,45,81,81,72,80,22,50,33,8,7,9,7,12
229173,G. Gül,Fortuna Düsseldorf,Germany,CB,61,75,500000,2000,19,German 1. Bundesliga,Right,Medium/High,Normal (170-185),1200000,28,21,61,58,22,45,31,37,49,52,64,62,67,56,67,39,83,64,67,23,51,60,29,36,39,47,59,61,61,12,12,8,12,15
223427,L. Jäger,1. FC Nürnberg,Austria,"CDM, CB",65,70,625000,5000,24,German 1. Bundesliga,Right,Medium/High,Normal (170-185),1200000,38,38,61,64,32,56,48,32,60,59,62,54,64,62,64,51,71,69,70,52,69,67,42,54,35,58,65,65,61,8,8,12,13,11
201982,J. Schmid,FC Augsburg,France,"RM, LM, RB",74,74,5500000,20000,28,German 1. Bundesliga,Right,Medium/High,Normal (170-185),9400000,72,66,56,73,60,73,76,77,62,75,75,75,77,74,79,74,65,80,73,67,77,65,73,70,63,71,59,66,64,15,7,7,10,8
197786,G. Donati,1. FSV Mainz 05,Italy,"RB, RWB",74,74,4400000,20000,28,German 1. Bundesliga,Right,Medium/High,Normal (170-185),7600000,67,33,70,66,32,65,55,46,70,70,68,74,66,74,72,65,68,77,75,43,92,75,49,51,51,66,75,79,75,16,15,8,9,8
176687,A. Beck,VfB Stuttgart,Germany,"RB, RWB",74,74,3700000,30000,31,German 1. Bundesliga,Right,Medium/High,Normal (170-185),6300000,69,29,71,75,28,71,77,65,71,72,71,69,71,75,70,70,66,69,69,62,74,73,45,59,42,74,77,76,73,11,13,12,16,16
189606,J. Baumgartlinger,Bayer 04 Leverkusen,Austria,CDM,78,78,7500000,50000,30,German 1. Bundesliga,Right,Medium/High,Normal (170-185),12800000,63,39,69,81,50,65,47,49,71,74,68,71,65,74,64,73,80,89,78,39,84,78,62,64,59,75,76,81,75,9,13,10,9,14
137351,D. Baier,FC Augsburg,Germany,CDM,79,79,3800000,30000,34,German 1. Bundesliga,Right,Medium/High,Normal (170-185),6500000,73,52,52,82,58,74,62,70,82,80,53,43,72,81,75,68,78,72,67,44,67,87,58,80,62,84,72,75,74,7,9,7,9,9
192732,E. Prib,Hannover 96,Russia,"LM, LB, CM",72,72,3100000,20000,28,German 1. Bundesliga,Left,Medium/High,Normal (170-185),5700000,73,61,55,72,63,73,71,68,67,73,73,69,69,72,74,74,71,63,67,76,63,66,69,70,57,65,70,66,66,6,15,8,10,6
190671,M. Frantz,Sport-Club Freiburg,Germany,"CM, CDM, RM",73,73,3400000,20000,31,German 1. Bundesliga,Left,Medium/High,Normal (170-185),6200000,74,59,51,74,58,71,69,62,70,69,63,65,66,76,74,73,62,84,76,68,81,72,66,72,57,73,59,69,68,15,12,7,15,8
231823,J. Hoogma,TSG Hoffenheim,Netherlands,CB,71,82,3600000,15000,20,German 1. Bundesliga,Left,Medium/High,Lean (185+),6800000,28,23,58,70,30,45,37,33,73,70,67,65,63,69,60,47,54,67,76,24,68,73,32,34,35,63,69,75,72,11,13,14,7,9
