Id,Name,Team,Position,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
189196,Caiuby,FC Augsburg,"LM, ST",73,73,3800000,20000,30,German 1. Bundesliga,Brazil,Right,High/Medium,Normal (170-185),6400000,68,71,78,71,59,70,68,49,64,72,77,83,73,72,66,85,91,84,81,72,73,49,72,71,61,63,37,24,22,13,7,15,7,15
227873,A. Touré,Eintracht Frankfurt,"RB, CB",74,79,6500000,22000,23,German 1. Bundesliga,Mali,Right,High/Medium,Normal (170-185),11500000,73,60,69,72,30,72,67,35,55,73,69,71,64,69,64,55,74,76,74,32,59,72,60,56,40,67,74,77,73,11,15,7,7,12
218534,S. Adamyan,TSG Hoffenheim,"CAM, ST",74,75,6500000,28000,26,German 1. Bundesliga,Armenia,Right,High/Medium,Normal (170-185),11500000,58,76,63,73,71,78,57,39,58,75,77,76,77,71,72,72,73,75,68,69,66,22,73,69,60,65,53,25,26,14,15,10,15,10
195033,M. Leckie,Hertha BSC,"RM, LM",74,74,5500000,25000,28,German 1. Bundesliga,Australia,Right,High/Medium,Normal (170-185),9400000,76,66,71,68,65,75,71,36,56,74,90,87,74,70,77,73,90,74,73,66,73,54,73,65,69,67,63,48,40,8,10,8,6,10
190059,S. Zuber,TSG Hoffenheim,"CM, LWB, LM",76,76,8000000,32000,27,German 1. Bundesliga,Switzerland,Right,High/Medium,Normal (170-185),13600000,74,72,68,74,57,78,78,66,69,77,76,79,74,75,67,80,65,79,76,79,72,76,75,74,62,76,69,73,68,15,15,7,14,9
177569,J. De Guzmán,Eintracht Frankfurt,"CM, CDM, CAM",76,76,6500000,32000,31,German 1. Bundesliga,Netherlands,Right,High/Medium,Normal (170-185),11100000,79,68,52,80,69,78,79,78,77,81,67,66,77,75,81,81,80,75,64,79,61,62,69,77,71,70,50,53,50,10,8,12,6,10
210625,K. Mbabu,VfL Wolfsburg,RB,77,83,11000000,34000,24,German 1. Bundesliga,Switzerland,Right,High/Medium,Normal (170-185),20900000,76,49,65,72,39,72,64,48,65,74,90,92,78,69,71,66,78,91,82,44,74,71,72,68,35,71,69,76,74,8,7,7,14,14
207790,K. Ayhan,Fortuna Düsseldorf,"CB, CDM",77,80,10000000,25000,24,German 1. Bundesliga,Turkey,Right,High/Medium,Normal (170-185),18800000,68,35,73,75,41,65,82,74,71,72,64,64,67,76,65,83,84,68,77,71,75,80,50,65,47,75,77,77,73,16,10,8,14,10
215353,L. Alario,Bayer 04 Leverkusen,ST,79,82,16000000,70000,26,German 1. Bundesliga,Argentina,Right,High/Medium,Normal (170-185),28400000,48,84,81,69,76,75,49,43,48,79,70,72,70,71,71,75,85,71,77,62,72,22,85,65,75,74,22,27,20,8,15,7,15,15
192318,M. Götze,Borussia Dortmund,"CF, CAM, CM",82,83,26000000,100000,27,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),44900000,82,78,50,88,86,85,81,72,83,90,75,67,83,86,85,78,58,79,72,73,59,66,84,87,77,87,64,44,57,14,7,12,6,10
219683,C. Tolisso,FC Bayern München,"CM, CDM",83,88,34000000,105000,24,German 1. Bundesliga,France,Right,High/Medium,Normal (170-185),58700000,67,75,82,84,62,77,66,73,86,82,73,66,75,83,74,82,83,84,76,81,81,76,79,80,70,74,75,78,71,7,10,14,9,14
212188,T. Werner,RB Leipzig,ST,83,87,34500000,71000,23,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),61200000,69,86,77,77,84,83,63,56,55,84,93,92,81,86,76,79,71,83,65,70,63,37,85,61,72,74,39,20,19,9,9,8,15,9
206113,S. Gnabry,FC Bayern München,"RM, LM, LW",84,87,39500000,115000,23,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),68100000,76,81,44,79,83,87,70,62,69,83,92,89,86,82,88,86,64,74,69,81,63,38,82,77,68,78,45,42,45,14,10,10,9,7
189242,Coutinho,FC Bayern München,"LW, CM",86,86,46500000,260000,27,German 1. Bundesliga,Brazil,Right,High/Medium,Normal (170-185),,79,77,48,84,78,90,90,86,82,91,84,75,92,82,93,82,59,76,61,88,59,49,84,86,70,77,55,54,47,12,7,9,14,6
188545,R. Lewandowski,FC Bayern München,ST,89,89,64500000,230000,30,German 1. Bundesliga,Poland,Right,High/Medium,Normal (170-185),106400000,62,88,85,82,88,85,77,85,65,88,77,77,78,90,82,87,84,78,84,84,81,39,91,77,86,86,34,42,19,15,6,12,8,10
252264,E. Eyibil,1. FSV Mainz 05,"CAM, CF",59,79,325000,1000,18,German 1. Bundesliga,Germany,Left,High/Medium,Normal (170-185),878000,52,45,49,66,54,63,55,54,62,62,66,66,65,51,69,52,59,56,46,32,45,25,50,61,57,52,47,28,25,12,14,14,11,7
252263,N. Kölle,1. FSV Mainz 05,LB,60,73,350000,2000,19,German 1. Bundesliga,Germany,Left,High/Medium,Normal (170-185),814000,60,37,48,55,30,60,41,34,48,61,65,63,58,55,63,35,57,59,53,32,57,60,57,39,41,40,56,62,60,15,15,9,13,7
241038,K. Bennetts,Borussia Mönchengladbach,"LM, RM, LB",61,78,550000,3000,20,German 1. Bundesliga,England,Left,High/Medium,Normal (170-185),1300000,61,53,34,54,55,69,65,73,55,65,76,75,68,51,73,70,37,54,62,51,45,41,50,49,70,42,31,48,43,11,8,10,10,7
244509,D. Jastrzembski,Hertha BSC,"LM, CAM",66,84,1400000,5000,19,German 1. Bundesliga,Germany,Left,High/Medium,Normal (170-185),3200000,62,64,60,66,55,69,46,43,60,66,82,79,75,58,76,57,73,60,60,58,45,13,60,54,63,55,42,40,22,5,9,8,15,7
208001,Paulo Otávio,VfL Wolfsburg,"LB, LM",67,73,925000,11000,24,German 1. Bundesliga,Brazil,Left,High/Medium,Normal (170-185),1800000,64,40,36,68,46,70,55,46,56,67,79,77,82,63,83,58,60,69,45,57,64,60,56,52,41,49,67,63,69,8,7,6,15,13
229640,M. Pedersen,FC Augsburg,"LB, LWB, LM",68,77,1200000,8000,22,German 1. Bundesliga,Denmark,Left,High/Medium,Normal (170-185),2400000,65,43,48,65,46,70,55,37,62,68,85,85,85,62,87,58,90,79,58,34,64,63,68,63,41,60,65,63,60,8,8,7,9,11
238346,H. Mendyl,FC Schalke 04,"LB, LWB",69,78,1500000,9000,21,German 1. Bundesliga,Morocco,Left,High/Medium,Normal (170-185),2800000,60,36,58,64,33,70,57,38,53,70,88,89,74,64,67,53,60,65,66,44,81,71,62,56,48,64,60,65,66,11,12,14,14,6
239744,M. Cuisance,FC Bayern München,CM,72,84,5500000,30000,19,German 1. Bundesliga,France,Left,High/Medium,Normal (170-185),10200000,79,59,49,78,63,75,85,75,73,74,77,66,84,66,74,78,59,64,47,78,57,48,61,76,61,62,49,61,55,9,14,11,8,15
169345,M. Suttner,Fortuna Düsseldorf,"LB, LWB",72,72,1900000,19000,32,German 1. Bundesliga,Austria,Left,High/Medium,Normal (170-185),3500000,79,48,61,73,63,72,75,79,65,73,68,65,72,72,72,75,72,70,65,68,68,70,51,65,38,72,71,71,72,10,13,15,7,15
240976,M. Saracchi,RB Leipzig,LB,75,82,8500000,27000,21,German 1. Bundesliga,Uruguay,Left,High/Medium,Normal (170-185),16200000,77,64,68,74,48,73,50,61,70,73,79,76,78,73,78,71,75,74,66,68,83,70,71,71,53,72,75,72,73,8,8,11,10,9
212187,P. Max,FC Augsburg,"LB, LWB, LM",77,80,10000000,23000,25,German 1. Bundesliga,Germany,Left,High/Medium,Normal (170-185),17800000,87,43,59,76,43,73,80,74,74,77,79,82,76,77,74,81,66,85,66,46,72,71,62,70,41,71,69,72,74,15,12,11,8,11
172862,N. Moisander,SV Werder Bremen,CB,79,79,6000000,31000,33,German 1. Bundesliga,Finland,Left,High/Medium,Normal (170-185),10200000,54,39,77,78,40,69,56,44,76,74,53,48,64,79,64,67,77,62,75,56,72,82,60,73,41,77,83,79,75,11,9,14,15,7
201922,M. Hinteregger,Eintracht Frankfurt,CB,80,82,16000000,39000,26,German 1. Bundesliga,Austria,Left,High/Medium,Normal (170-185),28400000,53,48,80,63,49,54,58,63,81,63,63,72,62,73,62,83,86,72,83,71,82,76,61,65,61,70,80,84,81,14,14,9,13,10
202562,J. Roussillon,VfL Wolfsburg,LB,82,83,22500000,57000,26,German 1. Bundesliga,France,Left,High/Medium,Normal (170-185),39900000,85,63,72,78,57,80,75,56,72,81,87,90,77,78,78,75,71,84,76,65,75,78,71,73,51,77,76,82,80,9,7,13,8,15
200536,N. Schulz,Borussia Dortmund,"LWB, LM, LB",82,83,22500000,82000,26,German 1. Bundesliga,Germany,Left,High/Medium,Normal (170-185),38800000,84,48,54,79,49,83,59,42,73,78,89,90,76,81,75,65,62,79,77,40,73,75,73,78,56,79,75,77,78,13,9,15,7,14
252904,M. Langer,FC Schalke 04,"CDM, CB",60,67,275000,4000,22,German 1. Bundesliga,Germany,Right,Low/High,Normal (170-185),513000,53,43,65,62,41,53,41,44,57,60,55,61,55,60,58,56,63,45,65,36,62,59,43,44,54,51,52,66,62,11,6,11,9,13
229891,J. Ryerson,1. FC Union Berlin,"RB, CDM, RM",66,74,850000,7000,21,German 1. Bundesliga,Norway,Right,High/High,Normal (170-185),1700000,63,55,58,64,52,63,58,28,60,65,69,66,75,59,73,60,82,78,70,56,79,62,57,57,49,64,63,66,65,7,13,8,7,7
245762,A. Kutucu,FC Schalke 04,"ST, CF, RW",68,85,1900000,8000,19,German 1. Bundesliga,Turkey,Right,Medium/Low,Normal (170-185),4500000,43,70,60,64,62,68,53,46,55,67,79,79,75,62,67,78,63,63,67,64,71,30,60,52,53,63,35,45,46,11,9,9,14,14
240709,R. Baku,1. FSV Mainz 05,"CM, CDM",69,82,2000000,9000,21,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),4700000,58,61,51,76,51,73,52,45,67,71,77,76,80,69,87,61,76,68,57,54,72,69,64,65,51,61,66,58,57,12,8,7,10,9
223790,S. Becker,1. FC Union Berlin,RW,69,74,1400000,16000,24,German 1. Bundesliga,Netherlands,Right,Medium/Low,Normal (170-185),2600000,63,62,52,61,57,70,62,47,56,67,91,93,74,65,73,74,70,71,70,63,53,31,66,57,64,62,21,32,33,6,14,15,16,13
211848,B. Zolinski,SC Paderborn 07,"ST, RM",70,70,1900000,15000,27,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),3400000,64,69,54,64,62,66,63,50,55,67,77,78,70,70,69,75,74,87,76,61,62,63,71,58,59,65,58,64,62,8,12,12,11,12
177129,A. Bodzek,Fortuna Düsseldorf,"CDM, CB",70,70,875000,15000,33,German 1. Bundesliga,Poland,Right,Low/High,Normal (170-185),1600000,49,48,63,68,54,57,61,59,65,59,41,36,53,68,62,66,83,75,78,59,71,71,44,59,55,70,69,74,70,11,15,15,8,10
234889,F. Jensen,FC Augsburg,CAM,71,79,3500000,12000,21,German 1. Bundesliga,Finland,Right,High/High,Normal (170-185),6700000,68,68,56,70,70,75,61,40,63,74,67,66,69,64,67,75,68,66,75,66,64,41,67,69,48,72,49,57,56,5,11,6,6,7
228595,G. Prömel,1. FC Union Berlin,"CM, CDM",71,76,3100000,20000,24,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),5800000,58,62,59,73,53,66,49,42,70,71,65,64,67,70,64,66,63,84,69,64,75,69,61,66,46,67,59,70,69,8,14,7,10,6
211504,L. Baker,Fortuna Düsseldorf,"CM, CAM, CDM",71,77,3200000,45000,24,German 1. Bundesliga,England,Right,Medium/Low,Normal (170-185),,73,62,58,72,71,70,74,73,73,73,67,69,70,68,70,76,59,70,67,69,61,64,63,70,74,69,62,65,59,8,15,12,8,6
239073,C. Antwi-Adjej,SC Paderborn 07,"LM, CAM, RM",72,75,3900000,17000,25,German 1. Bundesliga,Germany,Right,Medium/Low,Normal (170-185),7300000,66,66,36,69,57,77,56,35,47,72,87,86,90,68,89,62,74,73,51,48,38,23,67,62,49,54,27,25,20,10,8,7,13,5
234875,L. Höler,Sport-Club Freiburg,"ST, RM",72,75,4000000,17000,24,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),7500000,45,72,73,59,71,65,50,38,41,66,67,68,59,72,67,76,65,78,76,63,65,28,74,54,63,59,31,30,26,8,7,12,10,10
224949,J. Dilrosun,Hertha BSC,"LM, RM",72,86,7000000,14000,21,German 1. Bundesliga,Netherlands,Left,Medium/Low,Normal (170-185),16300000,78,71,32,65,44,77,50,49,50,74,85,92,81,65,75,71,40,65,52,42,37,45,70,50,55,54,50,48,27,8,15,11,7,11
221860,C. Gruezo,FC Augsburg,"CDM, CM",72,79,4000000,14000,24,German 1. Bundesliga,Ecuador,Right,Low/High,Normal (170-185),7600000,43,41,58,75,37,60,48,47,69,70,64,55,71,68,85,61,69,77,72,42,85,69,55,58,49,65,67,73,70,9,10,12,12,11
202107,A. Morales,Fortuna Düsseldorf,CM,72,72,3000000,22000,29,German 1. Bundesliga,United States,Right,High/High,Normal (170-185),5400000,61,53,55,74,49,68,64,53,70,73,66,67,72,71,71,70,73,87,68,64,83,70,62,73,45,67,69,67,68,9,13,13,16,12
193420,M. Schmiedebach,1. FC Union Berlin,CDM,72,72,2600000,24000,30,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),4600000,65,31,54,70,48,69,58,51,69,70,65,63,74,70,81,68,84,76,65,57,78,71,64,69,49,73,75,71,69,15,11,9,15,12
238569,K. Schindler,1. FC Köln,"RM, ST",73,74,4800000,21000,25,German 1. Bundesliga,Ghana,Right,Medium/Low,Normal (170-185),8400000,72,75,48,66,53,72,56,41,58,68,84,81,74,70,74,69,80,73,72,59,41,40,75,69,65,58,46,48,40,7,6,6,9,13
213134,L. Öztunal?,1. FSV Mainz 05,"RM, RW, CM",73,78,5500000,19000,23,German 1. Bundesliga,Germany,Right,Medium/Low,Normal (170-185),9800000,68,65,54,68,63,80,78,72,67,75,79,85,74,71,68,73,66,68,73,68,57,54,71,64,58,69,38,50,42,10,16,13,15,9
211907,J. Gondorf,Sport-Club Freiburg,"CM, CDM",73,73,3400000,20000,31,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),6200000,68,59,56,77,56,71,72,73,69,71,66,64,73,74,82,72,77,86,74,67,80,68,64,73,62,72,66,69,73,8,9,9,16,9
201533,P. Ntep,VfL Wolfsburg,"LM, LW, ST",73,73,4300000,33000,26,German 1. Bundesliga,Cameroon,Right,Medium/Low,Normal (170-185),7300000,71,65,43,73,67,80,74,69,66,76,74,73,72,73,73,75,33,61,73,69,70,28,71,66,68,68,32,25,15,15,9,9,8,6
229221,William,VfL Wolfsburg,"RB, LB",74,79,6500000,28000,24,German 1. Bundesliga,Brazil,Right,High/Low,Normal (170-185),11500000,76,32,48,75,28,75,64,66,64,76,78,76,78,73,78,76,66,76,65,65,72,85,68,50,42,59,69,68,69,7,10,8,7,7
230767,Renato Sanches,FC Bayern München,CM,75,84,10000000,51000,21,German 1. Bundesliga,Portugal,Right,High/High,Normal (170-185),18500000,60,66,64,76,68,77,59,68,70,77,77,76,77,73,90,85,81,86,76,77,90,69,70,67,68,68,73,71,64,5,12,6,13,14
201982,J. Schmid,Sport-Club Freiburg,"RB, RM, RWB",75,75,5500000,22000,29,German 1. Bundesliga,France,Right,High/Low,Normal (170-185),9900000,79,58,59,74,63,75,83,85,66,75,75,76,77,75,79,74,65,77,74,66,78,70,73,71,62,72,69,71,69,15,7,7,10,8
25420,C. Pizarro,SV Werder Bremen,ST,75,75,,20000,40,German 1. Bundesliga,Peru,Right,Medium/Low,Normal (170-185),,62,79,77,77,73,76,76,65,74,78,35,34,65,78,54,75,64,34,77,73,69,31,81,79,81,87,35,33,24,8,7,11,11,14
233195,X. Schlager,VfL Wolfsburg,"CM, CAM, CDM",76,84,11000000,30000,21,German 1. Bundesliga,Austria,Left,High/High,Normal (170-185),21900000,59,64,44,76,55,75,70,60,72,77,79,78,83,78,77,76,60,85,69,75,74,77,74,76,56,71,60,67,66,6,8,8,12,7
232999,T. Adams,RB Leipzig,"CDM, RWB",76,86,11500000,29000,20,German 1. Bundesliga,United States,Right,High/High,Normal (170-185),21900000,52,48,65,77,33,70,52,42,72,71,78,74,79,77,84,51,83,86,68,46,76,74,65,71,51,75,74,76,69,6,13,12,8,7
188802,M. Schmelzer,Borussia Dortmund,LB,76,76,5500000,53000,31,German 1. Bundesliga,Germany,Left,High/High,Normal (170-185),9100000,72,34,69,74,47,63,73,67,63,69,72,75,65,77,63,75,75,75,74,54,81,77,54,52,46,72,76,78,76,14,10,15,9,8
223724,S. Lainer,Borussia Mönchengladbach,RB,77,79,9500000,26000,26,German 1. Bundesliga,Austria,Right,High/High,Normal (170-185),16900000,74,59,64,74,59,72,65,33,70,71,85,85,76,75,75,73,68,91,68,70,86,68,66,60,45,72,65,75,79,10,14,7,8,7
189410,D. Latza,1. FSV Mainz 05,"CM, CDM",77,77,8500000,30000,29,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),14500000,71,38,61,80,54,71,54,59,77,80,68,64,73,76,74,75,73,90,68,77,77,74,70,76,73,79,76,71,67,7,16,14,6,16
181262,M. Suchý,FC Augsburg,CB,77,77,6500000,24000,31,German 1. Bundesliga,Czech Republic,Right,Low/High,Normal (170-185),11100000,43,48,77,72,43,60,32,39,70,65,61,67,65,72,62,64,79,71,84,52,72,74,32,50,64,77,74,79,77,14,11,15,15,7
208620,Omar Mascarell,FC Schalke 04,"CDM, CM",78,80,11500000,30000,26,German 1. Bundesliga,Spain,Right,Low/Medium,Normal (170-185),20400000,50,53,56,82,54,75,61,68,83,80,63,63,75,73,68,72,74,77,77,69,72,75,62,74,68,74,77,76,71,6,7,9,10,11
200215,S. Rode,Eintracht Frankfurt,"CDM, CM",78,78,9000000,35000,28,German 1. Bundesliga,Germany,Right,High/High,Normal (170-185),15300000,66,55,66,77,55,72,51,52,72,75,68,66,69,78,74,75,76,75,74,65,85,79,69,74,51,75,78,77,74,9,8,14,7,11
198200,B. Stambouli,FC Schalke 04,"CB, CDM",78,78,9000000,32000,28,German 1. Bundesliga,France,Right,Low/High,Normal (170-185),15300000,45,50,72,77,40,67,42,43,79,76,63,63,67,78,65,65,71,76,76,62,78,80,60,74,50,80,82,80,75,8,13,11,15,15
206511,M. Arnold,VfL Wolfsburg,"CM, CDM, CAM",79,82,15500000,48000,25,German 1. Bundesliga,Germany,Left,High/High,Normal (170-185),27500000,69,77,54,80,84,78,77,75,80,80,65,65,66,80,66,87,52,77,67,87,66,75,75,75,57,77,75,69,66,11,9,11,10,10
203605,P. Kade?ábek,TSG Hoffenheim,"RWB, RB, RM",80,81,14500000,39000,27,German 1. Bundesliga,Czech Republic,Right,High/High,Normal (170-185),25700000,86,28,71,77,57,76,57,52,69,77,76,78,66,82,66,66,82,86,79,41,78,72,72,68,54,78,72,79,77,10,11,14,13,7
203483,D. Klaassen,SV Werder Bremen,"CM, CAM",80,81,17000000,36000,26,German 1. Bundesliga,Netherlands,Right,High/High,Normal (170-185),30200000,64,77,75,81,81,73,61,44,76,82,67,64,68,80,66,81,67,87,69,78,78,71,80,79,75,82,65,74,65,12,6,13,16,10
204923,M. Sabitzer,RB Leipzig,"CAM, CM",81,84,22500000,60000,25,German 1. Bundesliga,Austria,Right,High/High,Normal (170-185),39900000,72,79,56,78,78,79,74,72,72,81,75,73,75,84,80,86,71,84,75,82,73,57,80,79,65,75,60,56,53,11,13,14,15,13
208574,F. Kosti?,Eintracht Frankfurt,"LM, LWB",82,83,26000000,50000,26,German 1. Bundesliga,Serbia,Left,High/High,Normal (170-185),46200000,84,74,51,75,70,83,79,80,70,81,88,87,76,79,75,84,67,90,75,76,75,63,75,79,64,77,69,72,68,13,14,12,12,13
193283,T. Delaney,Borussia Dortmund,"CDM, CM",82,83,23000000,82000,27,German 1. Bundesliga,Denmark,Left,High/High,Normal (170-185),39700000,67,72,83,77,66,74,71,68,79,77,78,76,73,81,73,78,91,90,77,74,84,85,75,74,60,79,80,83,88,8,12,11,14,15
200454,Paco Alcácer,Borussia Dortmund,ST,83,85,32000000,100000,25,German 1. Bundesliga,Spain,Right,Medium/Low,Normal (170-185),55200000,53,86,78,79,85,78,85,85,51,82,81,78,84,85,84,82,67,65,64,84,57,26,86,67,71,84,45,24,22,12,14,14,8,5
220814,L. Hernández,FC Bayern München,"CB, LB",84,89,37500000,105000,23,German 1. Bundesliga,France,Left,High/High,Normal (170-185),64700000,78,53,82,79,46,65,59,39,63,79,79,83,70,85,68,62,85,83,79,51,86,83,62,63,42,76,81,84,86,10,7,8,14,10
206269,L. Jans,SC Paderborn 07,RB,69,70,1100000,8000,26,German 1. Bundesliga,Luxembourg,Right,Medium/High,Normal (170-185),,70,39,61,67,37,69,65,57,64,67,69,70,73,62,67,65,75,73,65,56,69,68,60,64,49,66,66,67,68,11,8,11,15,12
192567,M. Zimmermann,Fortuna Düsseldorf,"RB, CDM",72,73,3100000,19000,27,German 1. Bundesliga,Germany,Right,Medium/High,Normal (170-185),5800000,72,46,54,72,55,65,55,41,65,69,73,66,72,69,75,62,69,77,68,62,78,73,39,60,44,68,73,69,72,8,13,11,12,13
190671,M. Frantz,Sport-Club Freiburg,"CM, RM, CDM",72,72,2400000,18000,32,German 1. Bundesliga,Germany,Left,Medium/High,Normal (170-185),4200000,73,56,51,74,58,71,69,59,70,69,60,63,65,76,71,73,59,79,76,64,81,70,65,73,57,73,63,71,68,15,12,7,15,8
189234,M. Risse,1. FC Köln,"RM, RB",74,74,5500000,25000,29,German 1. Bundesliga,Germany,Right,Medium/High,Normal (170-185),9400000,73,71,52,72,67,73,69,76,70,74,73,75,68,75,71,84,72,68,67,77,60,71,72,71,72,68,63,70,66,11,7,14,11,8
137351,D. Baier,FC Augsburg,"CDM, CM",77,77,2800000,17000,35,German 1. Bundesliga,Germany,Right,Medium/High,Normal (170-185),4800000,73,52,52,80,58,74,62,70,81,78,51,37,69,80,74,68,73,67,67,44,75,80,58,78,62,84,72,74,72,7,9,7,9,9
205402,J. Boëtius,1. FSV Mainz 05,"CAM, LW",78,81,13000000,29000,25,German 1. Bundesliga,Netherlands,Right,Medium/High,Normal (170-185),23100000,72,69,61,75,72,81,80,60,67,79,85,85,89,75,75,71,68,83,60,73,47,35,77,79,61,72,41,43,36,15,12,9,11,9
189606,J. Baumgartlinger,Bayer 04 Leverkusen,CDM,78,78,8000000,53000,31,German 1. Bundesliga,Austria,Right,Medium/High,Normal (170-185),13600000,63,39,69,81,50,65,47,49,71,74,66,70,65,74,64,73,78,87,77,39,84,77,62,64,59,75,79,80,75,9,13,10,9,14
188770,A. Mehmedi,VfL Wolfsburg,"CF, LW, RW",78,78,10500000,52000,28,German 1. Bundesliga,Switzerland,Right,Medium/High,Normal (170-185),17900000,74,76,60,75,80,81,73,58,58,81,70,72,77,81,76,81,64,70,67,74,68,44,81,74,69,75,43,43,36,13,14,8,15,16
197083,D. Caligiuri,FC Schalke 04,"RWB, RB, RM",79,79,9000000,34000,31,German 1. Bundesliga,Italy,Right,Medium/High,Normal (170-185),15300000,82,72,65,77,68,80,83,81,70,80,74,74,75,77,67,76,77,85,73,77,74,76,74,77,82,75,70,74,68,12,10,13,6,14
252694,D. Bilogrevic,SC Paderborn 07,"CAM, CM",60,69,325000,3000,20,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),650000,51,55,47,66,52,65,62,48,61,66,55,62,53,59,63,69,50,45,55,50,45,24,43,55,63,60,48,41,48,5,10,10,7,6
246074,B. Goller,SV Werder Bremen,"RW, RM, RWB",61,76,550000,4000,20,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),1300000,62,61,47,55,69,64,55,42,46,65,74,71,68,43,71,77,38,52,34,53,34,22,54,56,69,52,51,43,36,15,14,14,7,5
241552,J. Italiano,Borussia Mönchengladbach,LM,61,82,550000,600,17,German 1. Bundesliga,Australia,Right,High/Medium,Lean (170-185),1500000,55,53,36,60,50,68,63,48,56,66,87,72,84,44,77,68,64,56,42,51,38,22,49,48,50,55,20,38,30,7,7,9,10,5
