Id,Name,Position,Overall,Potential,Value,Wage,Age,Team,league_name,Nationality,preferred_foot,Work Rate,Body type,Release cause,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
178022,C. Gönen,GK,71,72,1800000,15000,29,Málaga CF,Spain Primera Division,Turkey,Right,Medium/Medium,Normal (185+),4000000,12,18,16,30,15,13,12,14,24,16,44,47,48,61,42,18,72,28,69,12,35,19,12,44,12,32,12,14,15,78,63,69,64,80
180739,E. Kawashima,GK,71,71,950000,9000,34,FC Metz,French Ligue 1,Japan,Right,Medium/Medium,Normal (185+),1900000,17,14,14,33,13,12,13,14,33,28,44,40,70,70,46,37,71,30,68,19,16,19,11,29,24,44,11,13,12,73,64,70,69,76
192665,A. Luthe,GK,71,71,1500000,15000,30,FC Augsburg,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),2700000,14,12,15,24,12,12,15,12,19,14,38,50,42,61,34,23,65,36,74,16,22,21,12,49,21,23,15,14,12,74,66,61,71,74
212710,Joel Pereira,GK,71,84,3600000,30000,21,Manchester United,English Premier League,Portugal,Right,Medium/Medium,Normal (185+),9100000,10,12,11,36,7,11,9,11,20,20,43,43,34,68,44,12,54,34,56,11,22,20,14,55,12,54,13,11,9,69,74,63,68,72
215223,W. Benítez,GK,71,78,2400000,15000,24,OGC Nice,French Ligue 1,Argentina,Right,Medium/Medium,Normal (185+),5100000,12,14,13,26,13,15,19,17,27,14,45,48,36,67,40,25,57,42,80,14,19,21,18,46,25,28,19,20,17,71,69,65,70,74
107084,M. Langer,GK,70,70,1000000,20000,32,FC Schalke 04,German 1. Bundesliga,Austria,Right,Medium/Medium,Normal (185+),1700000,13,14,14,29,11,11,12,12,25,21,31,32,22,62,34,15,50,32,83,13,35,15,15,59,13,41,15,12,13,70,66,60,73,73
136875,B. Lobon?,GK,70,70,120000,15000,39,Roma,Italian Serie A,Romania,Right,Medium/Medium,Normal (185+),204000,19,10,11,26,10,18,14,13,31,21,50,50,40,65,31,23,69,30,56,12,40,21,11,32,20,59,19,19,13,67,65,73,74,69
183513,J. Grahl,GK,70,71,1400000,15000,28,VfB Stuttgart,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),2700000,19,12,13,22,11,12,11,10,20,23,41,48,44,69,43,20,58,39,74,13,42,23,13,32,21,55,10,13,12,73,65,60,66,74
184781,D. Petri?,GK,70,70,1200000,15000,29,En Avant de Guingamp,French Ligue 1,Serbia,Right,Medium/Medium,Normal (185+),2400000,11,12,11,18,16,14,10,12,13,21,47,46,34,69,41,25,57,30,57,14,19,13,12,25,22,40,12,13,12,71,62,59,71,73
193331,K. Darlow,GK,70,74,1600000,30000,26,Newcastle United,English Premier League,England,Right,Medium/Medium,Normal (185+),3200000,12,14,12,32,15,12,19,16,28,27,59,52,63,65,64,13,67,44,58,11,13,25,18,36,19,24,15,11,12,70,69,64,66,73
202811,E. Martinez,GK,70,76,1800000,10000,24,Getafe CF,Spain Primera Division,Argentina,Right,Medium/Medium,Normal (185+),,22,16,26,27,23,13,22,20,46,26,59,57,49,60,49,28,60,14,70,26,37,13,12,49,42,37,12,20,20,71,68,73,67,72
