Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
211990,O. Vlachodimos,VfB Stuttgart,Germany,GK,21,64,76,700000,5000,Right,Medium/Medium,Lean (185+),15,12,13,27,14,13,17,13,24,23,42,44,36,61,38,19,67,39,68,16,32,23,14,15,18,,11,14,12,66,64,63,61,68
199780,M. Exslager,1. FC Köln,Germany,"ST, RM, LM",24,64,68,575000,6000,Right,Medium/Medium,Normal (170-185),61,61,61,63,59,62,53,44,39,60,73,68,71,62,75,72,90,78,74,62,74,19,62,54,58,,30,42,37,10,11,10,15,9
204515,S. Sama,VfB Stuttgart,Germany,CB,22,64,73,575000,5000,Right,Medium/Medium,Normal (185+),32,18,64,43,15,29,31,32,31,43,55,64,52,54,50,43,67,53,76,22,74,56,29,29,33,,66,70,67,7,12,15,7,11
228835,B. Kurz,FC Augsburg,Germany,"ST, CF",18,56,69,170000,2000,Left,Medium/Medium,Lean (170-185),50,61,52,51,53,62,50,40,40,56,63,60,69,50,75,58,75,52,49,58,37,31,49,46,49,,20,22,21,8,7,6,12,8
230583,F. Kohls,Hertha BSC,Germany,CM,20,56,68,180000,2000,Right,Medium/Medium,Lean (170-185),47,34,37,62,28,55,41,38,58,59,61,54,73,54,77,44,54,56,42,29,41,44,50,64,42,,46,48,45,11,12,6,15,9
230047,F. Ronstadt,Hamburger SV,Germany,"RB, RM",17,56,66,110000,2000,Right,Medium/Medium,Lean (170-185),52,28,46,40,33,53,34,31,39,44,67,64,67,56,74,29,54,60,46,25,51,51,36,36,35,,61,63,63,13,13,12,9,7
223650,N. Teichgräber,Hannover 96,Germany,LB,19,55,60,90000,2000,Left,Medium/Medium,Normal (170-185),29,23,56,41,28,34,34,31,36,37,59,60,65,51,68,41,84,59,60,26,49,55,32,40,47,,59,70,68,10,7,9,14,16
223652,S. Ernst,Hannover 96,Germany,"CM, CAM",20,55,64,130000,2000,Left,Medium/Medium,Lean (170-185),46,44,59,60,45,53,51,46,61,56,62,65,67,59,74,53,63,56,49,42,51,49,53,51,54,,49,52,53,11,7,8,11,9
227511,N. Rapp,TSG Hoffenheim,Germany,"CB, RB, CDM",18,57,72,210000,2000,Right,Medium/Medium,Normal (185+),35,25,60,44,36,34,35,31,37,35,54,55,53,50,58,43,65,63,63,25,49,54,30,39,33,,55,67,65,12,9,6,7,6
229584,P. Stenzel,Borussia Dortmund,Germany,RB,19,57,70,180000,3000,Right,Medium/Medium,Lean (170-185),58,37,49,64,39,55,43,35,60,53,60,65,66,48,70,50,64,76,58,40,48,50,49,38,49,,50,54,60,13,11,10,11,8
229792,N. Wembacher,SV Darmstadt 98,Germany,CB,18,57,66,130000,2000,Right,Medium/Medium,Normal (185+),31,26,61,51,27,33,33,31,54,39,43,53,31,49,47,46,66,60,74,29,56,44,27,41,38,,55,64,59,13,6,9,13,8
223680,M. Schuster,FC Augsburg,Germany,"CDM, CM",19,57,66,140000,2000,Right,Medium/Medium,Normal (170-185),45,37,62,65,35,54,44,43,60,56,61,54,66,63,70,59,55,45,48,43,61,51,44,50,54,,54,59,58,6,13,8,8,16
224593,Y. Zummack,Eintracht Frankfurt,Germany,GK,19,57,71,220000,2000,Right,Medium/Medium,Lean (185+),21,12,19,25,14,17,21,18,29,24,43,42,36,58,55,19,68,36,59,16,24,23,13,28,20,,13,20,22,61,52,55,53,63
223823,T. Königsmann,Hannover 96,Germany,GK,18,56,66,120000,2000,Right,Medium/Medium,Normal (170-185),18,15,19,29,15,21,14,16,19,19,48,47,35,57,53,17,54,34,74,21,24,21,9,20,22,,16,17,20,59,55,57,53,54
230065,S. Serdar,1. FSV Mainz 05,Germany,"CM, CDM",18,57,74,230000,2000,Right,Medium/Medium,Normal (170-185),47,39,42,65,38,58,41,44,61,57,61,64,66,53,60,54,65,64,66,41,68,40,51,57,43,,50,61,59,15,8,5,13,10
212244,C. Lenz,Borussia Mönchengladbach,Germany,"LB, CB",20,56,62,120000,3000,Left,Medium/Medium,Normal (170-185),51,25,47,54,21,58,30,28,44,52,67,69,68,48,64,36,66,55,62,22,49,54,32,38,35,,60,61,58,13,11,11,10,9
228607,D. Reimann,Borussia Dortmund,Germany,GK,18,50,67,60000,2000,Right,Medium/Medium,Normal (185+),9,6,8,19,7,7,11,12,17,14,34,40,42,48,50,16,65,31,53,8,18,10,6,30,17,,7,10,9,54,46,60,42,59
223885,A. Nübel,FC Schalke 04,Germany,GK,18,54,72,130000,2000,Right,Medium/Medium,Normal (185+),15,18,13,29,13,18,20,20,18,20,49,42,34,61,58,18,51,39,57,18,23,20,9,22,16,,20,14,13,54,53,51,53,55
229796,N. Volk,SV Darmstadt 98,Germany,"RM, LM",17,53,60,70000,2000,Right,Medium/Medium,Normal (170-185),54,39,29,52,33,54,46,39,47,61,62,67,64,56,69,51,45,52,34,42,39,42,43,44,33,,32,34,38,7,7,12,8,9
219937,N. Körber,Hertha BSC,Germany,GK,18,52,71,90000,2000,Right,Medium/Medium,Lean (185+),13,16,20,24,18,19,19,21,24,21,31,37,44,42,43,20,60,28,55,20,22,14,20,18,15,,13,13,14,57,53,49,51,53
218339,M. Dahoud,Borussia Mönchengladbach,Germany,CDM,19,60,76,350000,3000,Right,Medium/Medium,Normal (170-185),49,48,42,67,39,69,51,48,62,64,77,65,72,55,77,59,70,60,58,47,68,49,50,62,55,,55,63,59,14,7,9,12,11
223751,G. Jung,Hamburger SV,Germany,"CB, CDM, CM",20,60,71,275000,2000,Right,Medium/Medium,Lean (185+),30,37,61,59,38,46,35,50,46,52,64,54,60,58,52,43,53,54,71,36,63,54,29,50,52,,58,62,64,7,15,12,11,11
223904,J. Gerezgiher,Eintracht Frankfurt,Germany,LM,19,60,72,300000,2000,Right,Medium/Medium,Lean (170-185),53,54,46,62,49,66,54,53,58,64,72,67,77,51,77,57,52,51,51,48,43,31,54,59,54,,29,42,37,10,11,12,8,15
224252,P. Pflücke,1. FSV Mainz 05,Germany,"CAM, LM, RM",18,60,76,375000,2000,Left,Medium/Medium,Normal (170-),52,56,31,60,59,68,63,65,53,66,75,68,85,52,88,53,53,46,33,51,34,21,51,55,63,,19,21,11,7,6,16,13,13
222484,D. Mesenhöler,1. FC Köln,Germany,GK,19,60,73,300000,2000,Right,Medium/Medium,Normal (185+),18,15,14,32,17,12,20,15,25,21,50,48,34,59,50,19,70,31,63,18,21,21,17,15,23,,16,20,12,65,58,53,55,62
222773,L. Zander,SV Werder Bremen,Germany,"RB, CB",19,60,74,350000,2000,Right,Medium/Medium,Lean (170-185),56,36,57,56,31,54,41,36,51,56,69,68,67,59,62,47,64,55,63,32,63,56,48,40,36,,63,64,65,16,16,8,15,11
229701,P. Ochs,TSG Hoffenheim,Germany,"LM, ST",18,60,79,350000,2000,Left,Medium/Medium,Normal (170-185),61,59,42,63,53,62,56,41,51,64,77,67,78,50,80,63,68,48,48,52,37,23,53,48,63,,17,22,20,9,10,6,11,13
225564,M. Frey,Bayer 04 Leverkusen,Germany,CDM,19,61,74,350000,4000,Right,Medium/Medium,Normal (170-185),50,38,62,63,43,60,48,47,60,62,65,55,67,60,67,60,69,53,66,40,69,58,45,50,52,,60,63,64,10,13,14,7,12
228245,M. Wanitzek,VfB Stuttgart,Germany,"CAM, LM",22,61,71,375000,4000,Right,Medium/Medium,Lean (170-185),61,54,49,66,50,66,55,51,56,67,67,66,73,54,68,62,61,54,53,51,47,33,55,58,52,,30,38,35,15,12,10,13,8
227370,M. Zetterer,SV Werder Bremen,Germany,GK,19,61,74,350000,3000,Right,Medium/Medium,Normal (185+),17,16,18,23,16,17,14,14,18,23,39,44,32,58,40,22,54,38,67,14,27,19,13,21,15,,16,16,12,60,66,58,59,63
224491,C. Ortag,FC Ingolstadt 04,Germany,GK,20,58,67,180000,2000,Right,Medium/Medium,Lean (185+),14,18,20,24,19,15,19,21,19,23,45,45,33,51,47,16,59,37,67,24,35,21,12,19,23,,14,15,13,63,54,60,51,65
222837,M. Zant,FC Ingolstadt 04,Germany,CB,19,58,66,150000,2000,Right,Medium/Medium,Normal (185+),23,21,62,49,28,26,22,23,38,39,33,36,30,48,34,42,54,50,90,25,60,49,25,27,33,,57,60,53,16,14,13,11,9
220558,J. von Haacke,SV Werder Bremen,Germany,"CDM, CM",21,58,68,190000,2000,Left,Medium/Medium,Lean (170-185),50,46,41,64,43,57,45,53,61,61,60,54,64,54,66,65,65,63,50,52,65,55,51,56,56,,52,54,53,16,12,10,10,11
228579,B. Henrichs,Bayer 04 Leverkusen,Germany,CAM,18,58,75,250000,2000,Right,Medium/Medium,Lean (170-185),52,50,41,59,52,66,66,49,53,64,65,65,69,51,66,62,62,49,56,45,45,28,48,55,49,,40,43,36,8,9,13,12,14
216282,R. Framberger,FC Augsburg,Germany,RB,19,57,68,160000,2000,Right,Medium/Medium,Normal (170-185),48,39,50,49,36,43,35,39,46,47,60,55,65,59,69,35,59,59,52,30,52,57,50,45,48,,58,63,63,13,15,11,8,9
229472,F. Porath,Hamburger SV,Germany,"CM, LM",18,58,68,180000,2000,Right,Medium/Medium,Lean (170-185),45,42,50,66,48,58,56,49,68,63,67,55,64,57,67,60,54,46,49,50,49,30,52,60,58,,43,42,46,13,14,10,7,12
229487,L. Klünter,1. FC Köln,Germany,"RB, CB",19,58,74,250000,2000,Right,Medium/Medium,Lean (170-185),52,29,62,60,21,49,34,29,49,56,65,69,55,53,52,43,58,59,65,23,56,49,35,41,49,,56,61,58,10,5,12,14,6
229354,A. Ferati,VfB Stuttgart,Germany,CAM,17,58,77,250000,2000,Left,Medium/Medium,Normal (170-),47,53,48,64,53,58,58,49,63,60,66,67,74,50,88,59,57,42,48,38,45,32,49,62,57,,39,47,53,7,12,13,14,11
229692,J. Huth,1. FSV Mainz 05,Germany,GK,21,58,67,180000,2000,Right,Medium/Medium,Normal (185+),9,16,10,26,15,20,22,8,21,21,54,55,50,50,44,25,74,28,60,14,37,25,12,49,24,,12,14,11,60,58,64,52,66
229353,M. Ristl,VfB Stuttgart,Germany,"CDM, CM, RM",18,58,74,230000,2000,Right,Medium/Medium,Lean (170-185),50,43,60,69,34,54,44,42,59,62,55,55,62,57,65,54,55,47,53,40,61,51,36,46,45,,58,59,65,6,9,6,5,14
228883,B. Gimber,TSG Hoffenheim,Germany,CB,18,58,75,230000,2000,Left,Medium/Medium,Normal (185+),27,27,63,42,28,33,30,24,35,39,52,50,50,52,53,38,65,60,72,31,56,53,26,30,25,,56,64,60,7,16,15,7,13
224090,P. Müller,Hamburger SV,Germany,"RW, CF, ST",20,59,68,240000,2000,Right,Medium/Medium,Normal (170-185),61,62,45,55,51,61,50,44,50,61,67,64,69,42,72,60,44,46,50,46,29,25,56,53,63,,22,26,27,8,9,10,6,12
222695,R. Husic,SV Werder Bremen,Germany,GK,19,59,72,250000,2000,Left,Medium/Medium,Normal (185+),18,18,18,26,16,14,20,18,19,21,38,42,32,54,36,20,53,21,75,21,28,17,11,19,20,,19,17,17,62,58,56,57,64
223679,T. Rieder,FC Augsburg,Germany,CB,21,59,67,200000,2000,Right,Medium/Medium,Lean (185+),33,27,56,40,38,30,31,38,30,36,53,54,55,57,58,46,66,59,62,30,55,57,29,32,48,,59,70,65,8,9,10,8,9
223755,M. Ritter,Borussia Mönchengladbach,Germany,"CAM, CF",20,59,71,275000,3000,Right,Medium/Medium,Normal (170-),52,57,46,57,58,66,68,66,53,62,76,65,76,49,79,71,70,55,47,63,39,12,49,52,44,,18,11,12,7,12,8,7,15
225636,L. Boeder,Bayer 04 Leverkusen,Germany,"CB, CDM",18,59,75,275000,2000,Right,Medium/Medium,Normal (170-185),36,23,60,43,29,40,29,35,41,45,64,65,59,44,55,49,67,61,70,27,52,57,32,39,42,,61,65,63,8,12,9,7,11
216274,M. Uhde,FC Augsburg,Germany,"CB, CDM",21,59,69,220000,2000,Right,Medium/Medium,Lean (170-185),32,30,63,42,33,35,37,29,32,46,59,54,64,56,65,52,59,53,55,22,50,60,49,33,44,,62,65,63,9,14,7,6,12
221663,M. Sprenger,VfL Wolfsburg,Germany,CB,20,59,71,250000,3000,Right,Medium/Medium,Lean (185+),27,25,65,39,26,32,28,23,32,38,53,52,48,52,48,37,53,52,76,33,50,49,23,37,30,,64,66,65,12,16,11,8,12
222521,O. Hüsing,SV Werder Bremen,Germany,CB,22,59,67,200000,2000,Right,Medium/Medium,Normal (185+),37,24,64,47,31,40,29,30,36,44,39,46,44,50,44,55,50,59,79,25,65,56,28,31,43,,57,59,60,16,13,14,13,11
227647,M. Mittelstädt,Hertha BSC,Germany,LB,18,59,75,275000,2000,Left,Medium/Medium,Lean (170-185),59,39,47,58,34,52,45,41,34,50,67,64,66,55,72,44,72,61,47,35,56,57,44,41,42,,58,64,62,13,10,7,13,13
229923,S. Stolze,VfL Wolfsburg,Germany,ST,20,59,71,275000,4000,Right,Medium/Medium,Lean (170-185),47,64,55,58,60,63,54,39,36,60,66,67,68,51,66,59,66,53,49,52,39,19,54,46,59,,24,23,22,12,11,7,9,12
229477,M. Bähre,Hannover 96,Germany,LM,19,59,73,325000,2000,Right,Medium/Medium,Normal (170-185),61,63,50,64,50,64,55,47,59,63,66,67,72,42,74,66,47,46,48,45,30,24,48,55,65,,28,33,36,12,7,11,14,13
229610,R. Becker,Bayer 04 Leverkusen,Germany,"RB, LB",18,59,70,190000,2000,Right,Medium/Medium,Lean (170-185),55,37,53,59,29,60,37,42,45,59,65,64,63,52,63,48,53,60,56,45,54,55,51,36,49,,61,63,63,8,8,9,12,9
229756,S. Nkansah,Borussia Mönchengladbach,Germany,"CB, RB, LB",19,59,73,300000,3000,Right,Medium/Medium,Normal (185+),40,27,58,54,20,42,31,30,38,44,60,65,48,54,61,42,55,44,58,25,52,58,27,35,40,,63,66,62,10,10,8,6,14
213331,J. Tah,Bayer 04 Leverkusen,Germany,CB,19,73,86,4500000,35000,Right,Medium/Medium,Stocky (185+),35,19,72,60,24,54,30,27,56,62,58,69,46,68,34,44,69,60,91,25,65,70,27,60,38,,74,77,71,11,8,7,9,14
111206,S. Riether,FC Schalke 04,Germany,RB,32,72,72,1200000,35000,Right,Medium/Medium,Normal (170-185),73,49,61,70,48,68,57,45,66,71,62,66,75,75,78,67,75,73,62,55,72,74,50,53,57,,73,75,77,9,12,12,16,8
200536,N. Schulz,Borussia Mönchengladbach,Germany,"LM, LB",22,72,78,2900000,25000,Left,Medium/Medium,Normal (170-185),67,46,55,73,49,75,59,42,63,74,88,86,74,72,72,63,60,77,72,38,67,68,66,65,56,,67,74,72,13,9,15,7,14
191066,F. Kroos,SV Werder Bremen,Germany,"CDM, CB",24,72,76,2400000,20000,Right,Medium/Medium,Normal (170-185),50,51,63,76,58,67,65,62,70,72,66,65,67,71,68,70,71,72,71,66,75,73,59,65,57,,72,73,69,10,8,11,15,13
189922,G. Niedermeier,VfB Stuttgart,Germany,CB,29,72,72,1600000,20000,Right,Medium/Medium,Lean (185+),37,30,83,55,29,39,41,32,53,43,33,34,33,72,34,57,64,64,82,16,87,57,40,42,49,,76,79,77,12,10,7,9,8
189272,A. Esswein,FC Augsburg,Germany,"RM, LM",25,72,77,2700000,20000,Right,Medium/Medium,Normal (170-185),67,68,67,71,68,73,68,54,62,74,90,91,67,74,64,86,81,68,77,69,74,28,70,59,60,,18,20,27,7,16,10,12,11
101336,C. Fritz,SV Werder Bremen,Germany,"CM, RM, RB",34,73,73,1400000,25000,Right,Medium/Medium,Normal (170-185),78,57,67,77,68,75,61,54,74,77,55,66,67,76,62,72,73,65,75,65,77,76,69,68,62,,74,76,77,12,16,11,8,11
209658,L. Goretzka,FC Schalke 04,Germany,"CM, RM, CDM",20,74,84,5500000,45000,Right,Medium/Medium,Lean (185+),71,64,73,77,62,76,76,72,70,76,77,84,74,75,71,72,67,76,67,73,66,75,74,72,51,,67,72,68,13,8,15,11,9
210583,M. Stendera,Eintracht Frankfurt,Germany,"CAM, CM",19,74,84,5000000,30000,Right,Medium/Medium,Normal (170-185),67,68,47,76,62,76,81,78,68,77,74,69,84,71,90,73,54,73,50,75,39,35,68,74,60,,29,32,33,7,14,9,16,7
212194,J. Brandt,Bayer 04 Leverkusen,Germany,"LM, RM, CAM",19,74,88,7000000,35000,Right,Medium/Medium,Lean (185+),69,70,42,74,60,81,61,52,61,78,78,79,79,73,73,74,63,64,61,70,42,29,70,69,54,,25,20,24,11,16,11,8,9
207894,T. Strobl,TSG Hoffenheim,Germany,"CB, CDM, RB",25,74,76,3400000,35000,Right,Medium/Medium,Lean (185+),51,30,73,72,32,57,53,39,67,68,60,68,64,71,56,79,72,77,79,72,84,73,38,51,45,,70,78,73,11,8,8,16,12
177475,T. Sippel,Borussia Mönchengladbach,Germany,GK,27,73,74,2700000,50000,Right,Medium/Medium,Normal (170-185),14,12,13,33,12,13,15,14,22,19,50,42,48,73,41,24,64,41,65,11,36,15,16,11,18,,11,15,12,75,69,72,68,78
200857,M. Leitner,Borussia Dortmund,Germany,"CM, CAM, RM",22,73,78,3800000,50000,Right,Medium/Medium,Lean (170-185),70,59,40,76,71,79,77,69,74,77,75,74,85,73,79,70,63,76,52,75,65,66,70,74,44,,41,54,50,15,12,14,7,14
202115,M. Ostrzolek,Hamburger SV,Germany,LB,25,73,75,2800000,35000,Left,Medium/Medium,Normal (170-185),71,36,60,69,49,70,57,47,64,74,78,74,77,74,77,66,67,78,67,43,74,63,56,56,60,,75,76,77,12,8,14,9,14
193222,F. Giefer,FC Schalke 04,Germany,GK,25,73,77,3100000,50000,Right,Medium/Medium,Normal (185+),11,11,23,32,14,12,16,14,22,22,38,37,43,77,35,24,69,33,79,15,44,18,19,22,21,,13,12,15,76,66,57,73,81
213134,L. Öztunali,SV Werder Bremen,Germany,"CAM, CM, CDM",19,71,85,3400000,20000,Right,Medium/Medium,Lean (170-185),68,60,54,77,54,75,61,56,71,77,73,76,74,70,68,65,66,64,66,58,57,62,64,70,55,,62,63,56,10,16,13,15,9
200469,L. Rupp,VfB Stuttgart,Germany,"CM, RM, CAM",24,71,75,2100000,20000,Right,Medium/Medium,Normal (170-185),69,60,45,74,58,75,73,60,71,77,68,67,77,73,78,73,68,83,58,64,53,60,66,69,63,,59,56,58,9,8,11,16,14
206198,D. Heintz,1. FC Köln,Germany,CB,21,71,80,2200000,20000,Left,Medium/Medium,Normal (185+),38,23,75,69,26,43,34,32,66,58,52,55,54,66,51,49,65,67,83,28,69,60,26,54,41,,75,76,74,14,15,7,9,15
206591,M. Weiser,Hertha BSC,Germany,"RM, RB",21,71,80,2500000,20000,Right,Medium/Medium,Lean (170-185),71,60,46,68,56,79,65,52,61,76,85,79,80,61,78,54,67,64,39,47,35,53,65,61,58,,52,56,58,13,15,10,13,9
183490,J. van den Bergh,Hertha BSC,Germany,LB,28,70,70,1000000,25000,Left,Medium/Medium,Normal (170-185),65,32,66,58,35,65,52,45,56,64,76,77,65,67,65,58,74,77,70,39,68,64,41,48,49,,71,75,73,8,12,11,8,15
183513,J. Grahl,TSG Hoffenheim,Germany,GK,26,70,73,1400000,25000,Right,Medium/Medium,Normal (185+),19,12,13,22,11,12,11,10,20,23,41,48,44,70,43,20,58,39,74,13,42,23,13,13,21,,10,13,12,74,65,60,66,75
212188,T. Werner,VfB Stuttgart,Germany,"LM, ST",19,72,84,3400000,15000,Right,Medium/Medium,Normal (170-185),64,71,57,71,69,77,59,31,55,75,91,90,78,69,76,65,64,67,58,64,46,24,71,60,63,,17,20,19,9,9,8,15,9
212212,D. Kohr,FC Augsburg,Germany,"CDM, CM",21,72,77,2400000,20000,Right,Medium/Medium,Lean (170-185),40,58,72,76,45,67,51,46,72,76,65,66,67,68,66,60,82,69,68,63,79,71,46,68,47,,65,76,66,6,11,9,10,7
212245,Y. Gerhardt,1. FC Köln,Germany,"CM, CDM",21,72,81,3200000,20000,Left,Medium/Medium,Lean (170-185),63,65,59,76,54,72,58,55,73,75,69,67,71,72,67,63,64,74,74,59,68,70,64,69,50,,62,69,64,13,13,7,11,6
175990,J. Rosenthal,SV Darmstadt 98,Germany,"CF, ST, CAM",29,71,71,1600000,25000,Right,Medium/Medium,Lean (185+),68,70,67,71,71,71,73,53,67,70,66,68,73,75,66,72,68,62,65,69,57,37,76,73,58,,31,34,35,32,26,41,18,22
193698,O. Baumann,TSG Hoffenheim,Germany,GK,25,78,81,9000000,50000,Right,Medium/Medium,Normal (185+),14,11,16,30,11,19,12,11,25,17,47,51,45,78,43,21,69,32,64,13,32,21,10,13,22,,10,18,14,81,76,54,76,83
212190,N. Süle,TSG Hoffenheim,Germany,CB,19,78,88,10500000,35000,Right,Medium/Medium,Normal (185+),30,20,80,69,29,42,28,30,57,46,51,64,33,70,33,70,36,63,93,59,74,82,26,30,32,,79,84,81,15,7,14,7,15
203775,L. Karius,1. FSV Mainz 05,Germany,GK,22,78,84,10000000,40000,Right,Medium/Medium,Normal (185+),14,18,14,35,14,16,12,14,37,23,48,50,51,78,39,20,73,30,39,16,18,13,8,41,19,,13,11,13,80,74,74,77,84
