Id,Name,Team,Positions,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
197784,P. De Giorgio,Crotone,LW,63,63,220000,3000,33,Italian Serie A,Italy,Right,High/Low,Normal (170-185),59,59,57,57,63,63,63,57,47,63,67,68,72,65,74,61,62,88,57,64,48,20,70,51,57,62,18,26,19,7,10,6,12,10
218745,O. Ntcham,Genoa,CM,65,78,1000000,7000,20,Italian Serie A,France,Right,High/High,Normal (170-185),39,43,48,72,32,72,45,32,60,70,68,68,62,55,62,70,55,72,79,62,63,60,58,52,38,57,43,68,56,8,14,14,6,6
221331,L. Mazzitelli,U.S. Sassuolo Calcio,CDM,67,77,1000000,20000,20,Italian Serie A,Italy,Right,Low/Medium,Normal (170-185),47,35,46,72,60,64,56,45,68,71,64,66,60,69,68,70,58,69,64,65,68,66,59,67,44,58,54,60,60,12,7,8,8,10
220513,F. Ricci,U.S. Sassuolo Calcio,"RW, LW",68,76,1300000,30000,22,Italian Serie A,Italy,Left,High/High,Normal (170-185),68,60,41,65,49,70,47,42,57,69,79,79,80,66,74,63,35,63,39,62,58,47,60,67,53,61,41,49,49,13,11,12,5,6
204350,A. Trajkovski,Palermo,"ST, CF",69,74,1400000,10000,23,Italian Serie A,North Macedonia,Right,Medium/Low,Normal (170-185),68,69,61,69,70,71,63,65,67,72,71,69,71,67,69,71,64,61,62,70,39,25,64,67,69,59,16,19,21,12,12,12,12,12
235873,B. Cabezas,Atalanta,LW,70,75,1600000,15000,19,Italian Serie A,Ecuador,Right,High/Low,Normal (170-185),75,60,66,64,63,76,60,40,71,75,77,86,63,58,62,70,63,62,75,63,55,31,67,68,43,58,18,43,22,12,8,12,9,8
184338,G. Bellusci,Empoli,CB,70,71,1300000,8000,26,Italian Serie A,Italy,Right,High/High,Normal (170-185),39,42,63,65,27,59,48,60,64,60,61,62,64,65,65,67,57,68,71,40,84,70,36,54,40,65,69,73,69,9,6,14,8,15
201530,B. Martella,Crotone,"LM, LB",71,77,2200000,9000,23,Italian Serie A,Italy,Left,High/High,Normal (170-185),77,50,44,71,35,67,66,43,73,68,78,77,57,66,57,65,73,86,67,71,62,57,66,63,33,29,59,62,68,10,8,10,9,9
162174,D. Biondini,U.S. Sassuolo Calcio,CM,71,71,1000000,30000,33,Italian Serie A,Italy,Right,High/High,Normal (170-185),64,48,60,74,59,65,42,65,72,71,68,68,66,70,72,73,68,79,64,72,72,70,60,68,51,70,60,68,62,15,9,11,11,8
202547,J. Bahebeck,Pescara,"ST, LW, LM",72,76,2800000,15000,23,Italian Serie A,France,Right,Medium/Low,Normal (170-185),72,70,68,73,68,76,73,74,55,74,77,79,78,70,66,76,65,65,68,70,69,34,63,68,65,64,23,21,23,13,9,15,11,11
123603,H. Campagnaro,Pescara,"CB, RB",72,72,,10000,36,Italian Serie A,Argentina,Right,High/High,Normal (170-185),58,28,68,56,29,60,37,35,56,60,55,65,53,64,66,71,83,55,83,36,70,72,38,44,38,78,74,72,72,10,13,15,12,15
202944,O. Hiljemark,Palermo,"CM, CDM",73,78,3800000,20000,24,Italian Serie A,Sweden,Right,High/High,Normal (170-185),50,48,59,74,50,70,64,69,76,74,72,73,67,70,64,83,72,89,72,67,69,70,63,68,64,73,58,70,58,6,8,15,16,12
202848,G. Caprari,Pescara,"CF, ST, CAM",73,80,4100000,20000,22,Italian Serie A,Italy,Right,Medium/Low,Normal (170-185),68,66,47,72,64,78,72,65,62,77,89,85,91,68,91,68,33,77,53,68,30,15,68,75,56,68,15,13,12,9,8,14,6,11
193337,J. Obi,Torino F.C.,"CM, RM",73,78,3700000,40000,25,Italian Serie A,Nigeria,Left,High/High,Normal (170-185),66,55,50,77,62,75,52,56,69,75,82,79,85,75,87,77,78,69,68,69,77,72,67,72,59,75,69,73,71,13,9,12,15,13
138920,R. Vitiello,Palermo,"CB, RB",73,73,1300000,20000,33,Italian Serie A,Italy,Right,Low/High,Normal (170-185),61,47,67,55,48,47,43,32,54,61,68,64,69,68,72,53,68,34,68,44,79,76,44,48,34,64,75,76,76,9,7,6,6,6
138704,I. Cissokho,Genoa,RB,73,73,1800000,30000,31,Italian Serie A,Senegal,Right,High/High,Normal (170-185),77,39,57,65,50,69,68,67,69,73,82,76,66,70,81,77,76,78,71,69,70,69,66,54,57,68,68,71,73,12,11,11,7,12
34824,A. Floro Flores,Chievo Verona,"LW, ST",73,73,1900000,20000,33,Italian Serie A,Italy,Right,High/Low,Normal (170-185),65,74,71,70,68,76,70,75,56,76,76,73,72,68,72,72,78,68,69,73,60,26,83,68,74,75,20,30,24,5,10,9,15,7
211408,K. Linetty,U.C. Sampdoria,"CDM, CAM",74,84,4800000,20000,21,Italian Serie A,Poland,Right,High/High,Normal (170-185),57,60,57,73,37,67,56,35,70,69,74,73,75,73,79,64,80,82,65,61,79,77,69,73,50,69,63,76,67,13,8,11,14,6
169386,S. Floccari,Bologna,ST,74,74,1800000,50000,34,Italian Serie A,Italy,Right,Medium/Low,Normal (170-185),56,78,76,68,66,72,66,60,48,74,64,68,68,68,70,76,82,68,76,50,48,20,79,60,72,76,16,20,16,8,11,15,10,6
149571,S. Pellissier,Chievo Verona,ST,74,74,425000,15000,37,Italian Serie A,Italy,Right,Medium/Low,Normal (170-185),64,78,60,68,75,69,74,60,44,79,54,64,60,75,78,82,66,55,54,78,45,24,83,69,76,81,24,28,24,14,12,6,5,5
137506,G. Pandev,Genoa,"ST, CAM",74,74,2700000,30000,32,Italian Serie A,North Macedonia,Left,Medium/Low,Normal (170-185),69,71,70,74,78,83,80,69,65,83,66,55,63,69,72,76,72,55,62,74,52,39,79,71,68,65,25,40,35,10,14,10,6,15
212616,R. De Paul,Udinese Calcio,"LM, CAM",75,83,6000000,20000,22,Italian Serie A,Argentina,Right,Medium/Low,Normal (170-185),79,69,43,78,47,81,82,60,71,80,73,69,76,66,69,80,58,63,66,76,56,28,64,70,56,66,38,46,43,13,12,10,7,14
211176,R. Kishna,Lazio,"LW, RW, CAM",75,82,6000000,40000,21,Italian Serie A,Netherlands,Left,Medium/Low,Normal (170-185),76,66,57,64,68,85,72,65,61,85,86,84,78,71,57,71,48,68,68,66,43,20,62,70,49,74,22,32,29,12,7,15,10,7
192575,E. Badu,Udinese Calcio,"CM, CDM",75,78,5000000,20000,25,Italian Serie A,Ghana,Right,High/High,Normal (170-185),69,60,70,76,72,76,64,50,72,75,86,78,88,75,82,76,90,88,66,74,72,74,74,70,58,73,68,74,72,15,5,9,13,14
188413,C. Carmona,Atalanta,"CM, CDM",75,75,3800000,30000,29,Italian Serie A,Chile,Right,High/High,Normal (170-185),70,46,59,76,62,68,68,68,75,74,78,74,76,74,82,76,68,89,68,68,80,78,68,72,64,73,69,76,74,10,12,8,7,14
149064,C. Molinaro,Torino F.C.,"LWB, LM",75,75,2300000,40000,32,Italian Serie A,Italy,Left,High/High,Normal (170-185),77,33,64,73,53,73,67,44,65,69,75,78,69,71,72,69,75,75,76,59,70,75,67,57,63,75,71,75,77,9,7,10,14,8
216158,S. Widmer,Udinese Calcio,"RM, RB",76,81,7000000,30000,23,Italian Serie A,Switzerland,Right,High/High,Normal (170-185),80,58,68,74,48,76,67,56,70,76,78,84,76,76,64,76,82,86,78,66,68,67,68,66,58,72,72,73,71,10,8,7,5,14
184312,J. Biabiany,Inter,"RW, LW, RM",76,76,5000000,70000,28,Italian Serie A,France,Right,High/Low,Normal (170-185),74,66,53,74,68,80,67,47,54,78,94,96,86,74,80,70,64,76,66,57,55,24,72,66,63,70,20,30,30,11,5,9,6,5
208596,A. Belotti,Torino F.C.,ST,77,85,10500000,40000,22,Italian Serie A,Italy,Right,High/High,Normal (170-185),41,79,72,68,75,73,58,56,36,76,75,78,72,73,69,76,80,77,77,67,75,31,80,61,77,72,15,21,21,13,7,12,14,7
202135,S. Sturaro,Juventus,"CM, CDM",77,82,9000000,80000,23,Italian Serie A,Italy,Right,High/High,Normal (170-185),68,57,56,77,74,76,64,64,75,77,75,75,75,70,76,78,67,89,73,78,84,76,72,72,68,74,72,78,78,15,10,5,14,11
201155,R. Morrison,Lazio,"CAM, CM",77,81,9000000,40000,23,Italian Serie A,England,Right,Medium/Low,Normal (170-185),68,66,49,78,65,81,62,61,74,79,78,78,79,69,76,67,48,69,63,67,63,35,70,79,56,68,35,55,43,14,15,13,12,8
153177,M. Zárate,Fiorentina,"ST, CF",77,77,7000000,70000,29,Italian Serie A,Argentina,Right,Medium/Low,Normal (170-185),66,78,56,72,78,86,81,79,60,87,82,78,86,75,74,80,69,69,62,82,66,38,78,63,70,72,22,34,30,7,16,16,6,12
212823,Gabriel,Inter,"ST, RW",78,87,12000000,40000,19,Italian Serie A,Brazil,Left,High/High,Normal (170-185),74,79,72,71,77,78,71,61,58,79,90,86,88,79,82,75,76,76,56,68,63,25,85,69,83,73,24,27,19,10,7,9,9,9
205408,S. Gentiletti,Genoa,CB,78,78,5500000,30000,31,Italian Serie A,Argentina,Left,Low/Medium,Normal (170-185),49,13,76,63,30,60,61,63,67,65,69,69,61,76,62,78,78,55,79,48,80,79,29,52,43,74,80,80,78,14,9,12,6,14
188427,S. Luli?,Lazio,"LB, CM, LM",78,78,6000000,50000,30,Italian Serie A,Bosnia and Herzegovina,Right,High/High,Normal (170-185),82,66,68,78,65,80,76,61,78,78,78,84,74,78,76,84,71,90,78,78,76,72,78,70,55,74,64,78,76,5,12,14,10,5
177528,A. Matri,U.S. Sassuolo Calcio,ST,78,78,7500000,60000,31,Italian Serie A,Italy,Right,Medium/Low,Normal (170-185),50,82,82,67,78,70,65,46,45,75,76,78,72,74,65,78,85,68,78,58,50,25,84,60,74,78,18,28,24,4,4,4,5,4
201995,Felipe Anderson,Lazio,"LW, RW, CAM",79,84,14000000,60000,23,Italian Serie A,Brazil,Right,Medium/Low,Normal (170-185),73,71,44,75,61,87,71,69,69,86,93,91,91,67,88,82,49,77,55,84,31,26,68,70,53,60,24,34,32,12,10,9,5,7
201049,L. Tonelli,Napoli,CB,79,81,10000000,70000,26,Italian Serie A,Italy,Right,Low/High,Normal (170-185),40,25,76,54,33,54,38,17,54,58,75,77,73,76,79,52,81,68,77,25,85,82,23,30,35,74,84,82,80,13,11,13,11,6
152999,R. Palacio,Inter,ST,79,79,5500000,80000,34,Italian Serie A,Argentina,Right,High/High,Normal (170-185),70,80,76,74,78,83,78,67,60,85,83,79,82,78,83,70,80,69,62,62,79,39,85,76,79,80,31,33,30,17,14,17,17,17
143121,J. Sosa,AC Milan,"CAM, RM",80,80,12000000,60000,31,Italian Serie A,Argentina,Right,High/High,Normal (170-185),82,72,50,80,77,80,86,85,80,82,77,77,78,75,77,79,52,82,69,73,69,61,76,83,75,78,55,65,62,11,15,13,6,9
201399,M. Icardi,Inter,ST,82,87,27500000,80000,23,Italian Serie A,Argentina,Right,Medium/Low,Normal (170-185),43,88,79,69,80,74,58,45,47,78,77,79,75,82,76,80,90,68,75,69,35,22,87,58,74,74,17,21,21,13,9,5,7,9
108080,S. Lichtsteiner,Juventus,"RB, RM",83,83,13000000,110000,32,Italian Serie A,Switzerland,Right,High/High,Normal (170-185),82,45,72,77,62,76,68,66,71,75,78,84,75,80,77,74,75,88,75,71,84,82,68,62,66,80,76,82,82,4,3,2,3,2
207664,C. Bacca,AC Milan,ST,84,84,28500000,100000,29,Italian Serie A,Colombia,Right,Medium/Low,Normal (170-185),60,88,74,72,82,82,70,58,50,81,85,85,81,82,75,78,77,74,76,70,68,34,87,66,76,80,12,16,14,12,12,8,5,8
191043,Alex Sandro,Juventus,"LB, LM",84,87,29500000,140000,25,Italian Serie A,Brazil,Left,High/High,Normal (170-185),86,57,68,77,66,82,76,59,69,81,84,90,79,80,76,76,75,91,71,68,70,82,72,70,59,80,76,82,82,7,7,9,12,5
146530,Dani Alves,Juventus,RB,85,85,14000000,140000,33,Italian Serie A,Brazil,Right,High/Low,Normal (170-185),80,60,71,80,68,81,77,74,76,85,84,89,81,82,80,87,78,78,57,77,85,83,63,67,70,80,70,83,86,5,11,9,6,7
173210,C. Marchisio,Juventus,"CM, CDM",86,86,35000000,190000,30,Italian Serie A,Italy,Right,High/High,Normal (170-185),76,65,68,87,76,82,78,78,85,85,77,77,81,86,76,82,67,82,72,82,78,82,82,84,78,84,72,78,78,4,3,4,2,4
235841,A. Bakayoko,Inter,RW,58,72,250000,5000,18,Italian Serie A,France,Right,Medium/Low,Lean (170-185),62,50,45,62,52,70,68,61,58,70,55,55,65,42,65,72,55,55,33,45,30,18,48,52,64,52,25,32,31,14,7,9,6,7
222488,N. Fazzi,Crotone,"CM, CDM, RW",60,69,275000,2000,21,Italian Serie A,Italy,Right,High/Low,Lean (170-185),33,24,44,64,53,52,49,50,54,63,63,67,59,61,65,59,74,88,68,44,53,62,65,56,48,47,39,30,40,6,11,9,10,6
235842,A. Pinamonti,Inter,ST,62,74,425000,7000,17,Italian Serie A,Italy,Right,Medium/Low,Lean (170-185),40,74,62,53,43,62,43,43,36,68,55,55,65,52,65,57,65,55,55,60,32,16,59,45,69,51,22,19,19,14,10,15,7,11
232068,N. Balogh,Palermo,ST,63,77,750000,4000,20,Italian Serie A,Hungary,Right,Medium/Low,Lean (185+),53,63,64,42,48,62,53,44,31,61,67,76,56,55,38,59,67,62,78,54,54,18,67,61,53,40,18,17,17,8,7,7,10,5
227617,L. Jallow,Chievo Verona,RM,64,73,650000,4000,21,Italian Serie A,Gambia,Right,Medium/Low,Normal (185+),63,57,47,65,60,72,49,43,57,72,68,68,68,53,68,77,45,68,55,55,31,21,50,51,70,53,27,30,31,16,13,16,6,15
219594,A. Barberis,Crotone,CM,66,73,875000,4000,22,Italian Serie A,Italy,Right,High/High,Lean (170-185),65,32,36,68,43,59,44,65,63,68,69,65,64,65,71,59,65,80,49,57,74,70,66,63,51,61,44,66,59,6,14,10,6,14
156986,G. Sardo,Chievo Verona,RB,66,66,,4000,37,Italian Serie A,Italy,Right,High/High,Normal (185+),72,45,78,60,65,56,64,69,60,56,34,34,54,71,34,84,78,54,84,74,77,71,55,45,55,77,75,78,73,8,7,15,9,13
222391,J. Minala,Lazio,"CM, CAM, CDM",68,78,1200000,15000,19,Italian Serie A,Cameroon,Right,High/High,Stocky (170-185),49,57,60,70,50,69,55,52,67,70,67,63,59,65,59,68,71,72,74,65,75,61,61,65,43,65,49,59,59,9,15,9,9,8
220477,M. Caldara,Atalanta,CB,69,79,1400000,15000,22,Italian Serie A,Italy,Right,Low/Medium,Normal (185+),31,13,66,48,16,36,20,24,46,56,61,66,60,65,70,37,65,60,70,19,69,69,16,22,30,65,72,74,72,14,9,6,9,5
219496,Simy,Crotone,ST,69,74,1400000,8000,24,Italian Serie A,Nigeria,Right,Medium/Low,Lean (185+),28,74,76,53,72,55,45,34,35,57,55,51,49,69,42,74,45,59,82,64,79,21,72,46,61,70,25,28,22,16,10,11,10,15
235874,A. Balic,Udinese Calcio,CAM,70,79,1700000,10000,18,Italian Serie A,Croatia,Right,High/Low,Lean (170-185),68,59,44,77,62,72,61,60,72,76,65,55,74,64,67,62,55,67,53,55,45,31,64,69,45,58,42,47,51,5,6,14,11,12
202884,L. Spinazzola,Atalanta,"LM, LB",70,78,2000000,20000,23,Italian Serie A,Italy,Right,High/High,Lean (185+),69,62,62,69,59,74,58,41,65,75,75,79,75,63,61,65,76,72,78,65,56,61,57,61,59,63,65,63,62,11,13,12,15,14
193077,D. Falcinelli,Crotone,ST,70,74,1700000,10000,25,Italian Serie A,Italy,Right,High/Low,Lean (185+),32,68,67,61,62,68,45,33,54,68,76,69,71,68,63,69,70,69,72,66,43,20,72,57,59,61,11,15,15,6,12,7,5,14
192072,A. Stoian,Crotone,"LW, ST, RW",70,71,1600000,10000,25,Italian Serie A,Romania,Right,High/High,Lean (170-185),69,59,60,67,67,75,77,73,61,76,70,78,83,65,85,70,74,70,34,71,60,22,67,58,65,62,28,30,32,10,11,7,11,6
192071,M. D'Alessandro,Atalanta,"RM, RW",70,73,1600000,20000,25,Italian Serie A,Italy,Right,High/Low,Lean (170-185),65,58,44,66,63,71,57,50,55,71,92,88,90,60,86,68,49,79,46,63,38,21,61,60,58,64,22,22,23,14,11,11,6,9
178490,R. Acquafresca,Bologna,ST,70,70,1400000,40000,28,Italian Serie A,Italy,Right,Medium/Low,Lean (170-185),56,76,74,60,68,64,57,50,35,72,68,68,66,64,54,70,78,54,68,44,46,13,72,50,68,72,12,13,12,13,9,12,15,10
163402,A. Coda,Pescara,CB,70,70,875000,15000,31,Italian Serie A,Italy,Right,Low/Medium,Normal (185+),44,28,66,49,20,43,31,15,49,49,52,54,47,62,52,55,68,64,78,18,75,72,30,29,38,68,74,74,68,8,9,14,15,6
198900,U. ?osi?,Empoli,CB,72,76,2400000,7000,23,Italian Serie A,Serbia,Right,Low/Medium,Normal (185+),23,17,68,50,29,50,33,32,50,54,68,76,64,63,68,49,68,68,76,37,71,71,18,21,30,63,76,78,74,14,6,15,8,12
197777,J. Sala,U.C. Sampdoria,"CM, RB, RM",73,79,3900000,30000,24,Italian Serie A,Italy,Right,High/High,Lean (170-185),75,51,64,73,70,73,71,69,71,73,76,78,72,73,73,74,69,79,75,73,77,69,69,71,65,70,68,73,69,10,12,8,5,5
178430,N. Frey,Chievo Verona,RB,73,73,1600000,15000,32,Italian Serie A,France,Right,Low/Medium,Lean (170-185),60,24,72,60,40,56,54,43,60,60,69,69,64,73,62,68,78,68,78,43,73,77,49,35,41,77,77,80,81,10,12,7,10,14
159284,R. Palladino,Crotone,"LW, RW, ST",73,73,2300000,15000,32,Italian Serie A,Italy,Right,High/Low,Lean (170-185),60,62,59,70,65,82,79,65,45,81,75,76,78,70,66,59,43,60,58,63,33,19,72,73,75,74,11,15,15,13,14,9,15,15
205243,M. Wagué,Udinese Calcio,CB,74,77,3500000,20000,25,Italian Serie A,Mali,Right,Low/Medium,Normal (185+),36,31,73,46,25,36,30,29,51,51,55,65,50,69,52,44,68,66,91,29,77,71,29,36,34,62,75,75,73,13,9,5,6,6
169281,S. Gakpé,Genoa,"RM, ST",74,74,3100000,30000,29,Italian Serie A,Togo,Right,High/Low,Lean (170-185),69,65,69,72,64,76,59,58,57,74,89,91,91,65,81,78,70,73,62,73,41,31,76,65,65,52,21,21,24,16,15,11,12,6
205632,L. Ocampos,Genoa,"RM, LM, RW",75,82,5500000,20000,21,Italian Serie A,Argentina,Right,Medium/Low,Normal (185+),75,69,73,74,61,77,77,65,69,73,77,79,82,76,58,76,70,64,78,67,33,55,74,73,64,45,45,48,46,11,8,15,12,7
186589,I. Radovanovic,Chievo Verona,"CM, CDM",75,75,4100000,15000,27,Italian Serie A,Serbia,Right,Low/High,Lean (185+),62,40,72,78,56,67,65,58,78,75,55,68,60,73,58,84,72,78,82,79,79,79,61,75,58,75,72,76,66,5,6,6,5,5
178425,G. Vives,Torino F.C.,"CDM, CM",75,75,700000,30000,35,Italian Serie A,Italy,Right,Low/High,Lean (170-185),64,46,49,79,64,64,57,64,77,77,55,65,65,71,78,72,55,64,64,69,84,77,61,75,55,73,69,71,71,7,11,12,11,11
149147,G. Stendardo,Atalanta,CB,75,75,700000,20000,35,Italian Serie A,Italy,Right,Low/High,Normal (185+),28,20,78,48,19,30,25,23,52,44,34,34,29,60,32,70,55,34,88,36,80,80,28,24,54,67,80,80,76,11,9,9,5,6
